row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
"Công cụ, dụng cụ","Ngắn hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",3.987.948.691,2.567.770.089,3987948691.0,2567770089.0
Chi phí hoạt động,Ngắn hạn > Chi phí hoạt động,Chi phí hoạt động,2.960.621.998,2.029.218.634,2960621998.0,2029218634.0
Chi phí hoa hồng môi giới,Ngắn hạn > Chi phí hoa hồng môi giới,Chi phí hoa hồng môi giới,-,6.820.464.123,,6820464123.0
Khác,Ngắn hạn > Khác,Khác,474.699.255,-,474699255.0,
,,,7.423.269.944,11.417.452.846,7423269944.0,11417452846.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Chi phí hoa hồng môi giới,Dài hạn > Chi phí hoa hồng môi giới,Chi phí hoa hồng môi giới,46.037.828.520,6.585.650.053,46037828520.0,6585650053.0
"Công cụ, dụng cụ","Dài hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",2.069.793.214,1.504.229.831,2069793214.0,1504229831.0
Khác,Dài hạn > Khác,Khác,130.339.480,2.071.569.714,130339480.0,2071569714.0
,,,48.237.961.214,10.161.449.598,48237961214.0,10161449598.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,55.661.231.158,21.578.902.444,55661231158.0,21578902444.0
