row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu năm(trình bày lại)VND,numeric__Số cuối nămVND,numeric__Số đầu năm(trình bày lại)VND
Trái phiếu chưa niêm yết,Trái phiếu chưa niêm yết,Trái phiếu chưa niêm yết,11.603.575.929,23.206.856.721,11603575929.0,23206856721.0
- Trái phiếu chuyển đổi TMS,- Trái phiếu chuyển đổi TMS,- Trái phiếu chuyển đổi TMS,11.603.575.929,23.206.856.721,11603575929.0,23206856721.0
Tiền gửi có kỳ hạn từ trên 3 tháng tới 1 năm,Tiền gửi có kỳ hạn từ trên 3 tháng tới 1 năm,Tiền gửi có kỳ hạn từ trên 3 tháng tới 1 năm,5.232.140.149.255,4.408.192.784.426,5232140149255.0,4408192784426.0
Tổng cộng,Tổng cộng,Tổng cộng,5.243.743.725.184,4.431.399.641.147,5243743725184.0,4431399641147.0
