row_label_raw,row_label_full,col_0,Khối lượnggiao dịch thực hiệntrong năm(đơn vị),Giá trịgiao dịch thực hiệntrong năm(VND),numeric__Khối lượnggiao dịch thực hiệntrong năm(đơn vị),numeric__Giá trịgiao dịch thực hiệntrong năm(VND)
a. Của Công ty- Cổ phiếu- Trái phiếu- Chứng khoán khác,a. Của Công ty- Cổ phiếu- Trái phiếu- Chứng khoán khác,a. Của Công ty- Cổ phiếu- Trái phiếu- Chứng khoán khác,238.987.72529.331.525209.656.000200,23.316.081.714.9801.201.362.008.81021.914.719.706.170200.000.000.000,2.3898772529331524e+28,2.331608171498012e+52
b. Của nhà đầu tư- Cổ phiếu- Trái phiếu- Chứng khoán khác,b. Của nhà đầu tư- Cổ phiếu- Trái phiếu- Chứng khoán khác,b. Của nhà đầu tư- Cổ phiếu- Trái phiếu- Chứng khoán khác,9.789.410.7699.761.357.39126.113.0381.940.340,199.410.268.231.020196.569.205.108.8402.821.293.313.88019.769.808.300,9.789410769976137e+34,1.994102682310202e+53
Tổng cộng,Tổng cộng,Tổng cộng,10.028.398.494,222.726.349.946.000,10028398494.0,222726349946000.0
