row_label_raw,row_label_full,col_0,Năm nay VND,Năm trước (trình bày lại) VND,numeric__Năm nay VND,numeric__Năm trước (trình bày lại) VND
Doanh thu cho thuê tài sản,Doanh thu cho thuê tài sản,Doanh thu cho thuê tài sản,5.669.726.960,7.234.566.832,5669726960.0,7234566832.0
Doanh thu các dịch vụ tài chính khác,Doanh thu các dịch vụ tài chính khác,Doanh thu các dịch vụ tài chính khác,17.705.387.252,31.145.928.537,17705387252.0,31145928537.0
Doanh thu lãi trả chậm của khoản đầu tư nhận hoàn vốn theo tiến độ,Doanh thu lãi trả chậm của khoản đầu tư nhận hoàn vốn theo tiến độ,Doanh thu lãi trả chậm của khoản đầu tư nhận hoàn vốn theo tiến độ,62.426.057.476,3.715.003.910,62426057476.0,3715003910.0
Doanh thu từ hoạt động quản lý quỹ,Doanh thu từ hoạt động quản lý quỹ,Doanh thu từ hoạt động quản lý quỹ,21.039.162.204,10.373.104.735,21039162204.0,10373104735.0
Doanh thu từ hoạt động quản lý danh mục ủy thác,Doanh thu từ hoạt động quản lý danh mục ủy thác,Doanh thu từ hoạt động quản lý danh mục ủy thác,5.083.293.581,3.357.817.736,5083293581.0,3357817736.0
Doanh thu khác,Doanh thu khác,Doanh thu khác,2.600.680.552,4.033.718.590,2600680552.0,4033718590.0
Tổng cộng,Tổng cộng,Tổng cộng,114.524.308.025,59.860.140.340,114524308025.0,59860140340.0
