row_label_raw,row_label_full,Các khoản đầu tư nằm giữ đến ngày đáo hạn > - Tiền gửi có kỳ hạn trên 1 năm (1),Tỷ lệ biểu quyết của Công ty,Tỷ lệ sở hữu của Công ty,Số cuối năm VND > 41.007.379.429,Số đầu năm (trình bày lại) VND > 50.000.000.000,numeric__Tỷ lệ biểu quyết của Công ty,numeric__Tỷ lệ sở hữu của Công ty,numeric__Số cuối năm VND > 41.007.379.429,numeric__Số đầu năm (trình bày lại) VND > 50.000.000.000
"Đầu tư vào công ty liên doanh, liên kết (2)","Đầu tư vào công ty liên doanh, liên kết (2)","Đầu tư vào công ty liên doanh, liên kết (2)",,,709.336.586.920,637.417.114.391,,,709336586920.0,637417114391.0
- Công ty Cổ phần tập đoàn PAN (PAN),- Công ty Cổ phần tập đoàn PAN (PAN),- Công ty Cổ phần tập đoàn PAN (PAN),"20,10%","20,02%",478.275.257.353,428.152.498.940,0.201,0.2002,478275257353.0,428152498940.0
- Công ty Cổ phần Cảng Đồng Nai (PDN),- Công ty Cổ phần Cảng Đồng Nai (PDN),- Công ty Cổ phần Cảng Đồng Nai (PDN),"20,01%","20,00%",74.703.544.923,67.007.510.494,0.20010000000000003,0.2,74703544923.0,67007510494.0
- Công ty Cổ phần Khử Trùng Việt Nam (VFG),- Công ty Cổ phần Khử Trùng Việt Nam (VFG),- Công ty Cổ phần Khử Trùng Việt Nam (VFG),"20,01%","20,00%",156.357.784.644,142.257.104.957,0.20010000000000003,0.2,156357784644.0,142257104957.0
Tổng cộng,Tổng cộng,Tổng cộng,,,750.343.966.349,687.417.114.391,,,750343966349.0,687417114391.0
