row_label_raw,row_label_full,col_0,Năm nay VND,Năm trước (trình bày lại) VND,numeric__Năm nay VND,numeric__Năm trước (trình bày lại) VND
Chênh lệch lỗ tỷ giá hối đoái,Chênh lệch lỗ tỷ giá hối đoái,Chênh lệch lỗ tỷ giá hối đoái,188.578.824,49.913.132,188578824.0,49913132.0
Chi phí lãi trái phiếu,Chi phí lãi trái phiếu,Chi phí lãi trái phiếu,48.299.852.509,50.282.023.335,48299852509.0,50282023335.0
Chi phí lãi vay ngắn hạn,Chi phí lãi vay ngắn hạn,Chi phí lãi vay ngắn hạn,220.921.974.115,74.924.088.178,220921974115.0,74924088178.0
Tổng cộng,Tổng cộng,Tổng cộng,269.410.405.448,125.256.024.645,269410405448.0,125256024645.0
