row_label_raw,row_label_full,col_0,Năm nay VND,Năm trước (trình bày lại) VND,numeric__Năm nay VND,numeric__Năm trước (trình bày lại) VND
Từ tài sản tài chính FVTPL,Từ tài sản tài chính FVTPL,Từ tài sản tài chính FVTPL,41.285.789.185,39.360.473.850,41285789185.0,39360473850.0
Từ tài sản tài chính HTM,Từ tài sản tài chính HTM,Từ tài sản tài chính HTM,344.890.502.306,194.038.113.177,344890502306.0,194038113177.0
Từ các khoản cho vay và phải thu,Từ các khoản cho vay và phải thu,Từ các khoản cho vay và phải thu,429.400.211.341,297.393.256.685,429400211341.0,297393256685.0
Từ AFS,Từ AFS,Từ AFS,75.010.273.478,40.681.868.509,75010273478.0,40681868509.0
Tổng cộng,Tổng cộng,Tổng cộng,890.586.776.310,571.473.712.221,890586776310.0,571473712221.0
