row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
"Tiền gửi bán chứng khoán bảo lãnh, đại lý phát hành","Tiền gửi bán chứng khoán bảo lãnh, đại lý phát hành","Tiền gửi bán chứng khoán bảo lãnh, đại lý phát hành",8.894.522.160,81.800.000,8894522160.0,81800000.0
"Tiền gửi thanh toán gốc, tiền lãi và cổ tức của Tổ chức phát hành","Tiền gửi thanh toán gốc, tiền lãi và cổ tức của Tổ chức phát hành","Tiền gửi thanh toán gốc, tiền lãi và cổ tức của Tổ chức phát hành",704.446.974,2.311.787.360,704446974.0,2311787360.0
Tổng cộng,Tổng cộng,Tổng cộng,9.598.969.134,2.393.587.360,9598969134.0,2393587360.0
