row_label_raw,row_label_full,col_0,Năm nay VND,Năm trước (trình bày lại) VND,numeric__Năm nay VND,numeric__Năm trước (trình bày lại) VND
Chênh lệch tỷ giá hối đoái,Chênh lệch tỷ giá hối đoái,Chênh lệch tỷ giá hối đoái,146.819.024,6.002.789,146819024.0,6002789.0
Doanh thu lãi tiền gửi không kỳ hạn,Doanh thu lãi tiền gửi không kỳ hạn,Doanh thu lãi tiền gửi không kỳ hạn,21.595.000.566,37.618.596.063,21595000566.0,37618596063.0
Phần lãi nhận chia sẻ từ công ty liên kết,Phần lãi nhận chia sẻ từ công ty liên kết,Phần lãi nhận chia sẻ từ công ty liên kết,73.457.661.737,109.964.025.810,73457661737.0,109964025810.0
Lãi thanh lý công ty liên kết,Lãi thanh lý công ty liên kết,Lãi thanh lý công ty liên kết,-,107.833.951.553,,107833951553.0
Tổng cộng,Tổng cộng,Tổng cộng,95.199.481.327,255.422.576.215,95199481327.0,255422576215.0
