row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,,
"Tài sản tài chính đã lưu ký tại VSD và chưa giao dịch, tự do chuyển nhượng","Tài sản tài chính > Tài sản tài chính đã lưu ký tại VSD và chưa giao dịch, tự do chuyển nhượng","Tài sản tài chính đã lưu ký tại VSD và chưa giao dịch, tự do chuyển nhượng",9.552.040.000,23.690.050.000,9552040000.0,23690050000.0
"Tài sản tài chính đã lưu ký tại VSD và chưa giao dịch, hạn chế chuyển nhượng","Tài sản tài chính > Tài sản tài chính đã lưu ký tại VSD và chưa giao dịch, hạn chế chuyển nhượng","Tài sản tài chính đã lưu ký tại VSD và chưa giao dịch, hạn chế chuyển nhượng",1.000.000.000,1.000.000.000,1000000000.0,1000000000.0
Tổng cộng,Tài sản tài chính > Tổng cộng,Tổng cộng,10.552.040.000,24.690.050.000,10552040000.0,24690050000.0
