row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu năm(trình bày lại)VND,numeric__Số cuối nămVND,numeric__Số đầu năm(trình bày lại)VND
Tiền,Tiền,Tiền,201.151.935.146,511.360.295.275,201151935146.0,511360295275.0
Tiền mặt tại quỹ,Tiền mặt tại quỹ,Tiền mặt tại quỹ,286.126.343,619.978.961,286126343.0,619978961.0
Tiền gửi ngân hàng cho hoạt động củaCông ty,Tiền gửi ngân hàng cho hoạt động củaCông ty,Tiền gửi ngân hàng cho hoạt động củaCông ty,200.865.808.803,510.740.316.314,200865808803.0,510740316314.0
Các khoản tương đương tiền,Các khoản tương đương tiền,Các khoản tương đương tiền,107.413.029.168,235.000.000.000,107413029168.0,235000000000.0
Tổng cộng,Tổng cộng,Tổng cộng,308.564.964.314,746.360.295.275,308564964314.0,746360295275.0
