row_label_raw,row_label_full,col_0,2016VND,2015VND,numeric__2016VND,numeric__2015VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,871.558.660.940,56.159.731.797,871558660940.0,56159731797.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,443.286.267.272,870.378.258.829,443286267272.0,870378258829.0
Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,(924.497.204.739),(54.979.329.686),-924497204739.0,-54979329686.0
Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,(1.375.602.000),-,-1375602000.0,
Chuyển sang chi phí trả trước dài hạn,Chuyển sang chi phí trả trước dài hạn,Chuyển sang chi phí trả trước dài hạn,(36.080.968.422),-,-36080968422.0,
Điều chuyển tài sản cho Công ty TNHH,Điều chuyển tài sản cho Công ty TNHH,Điều chuyển tài sản cho Công ty TNHH,,,,
Tổng Công ty Đệt May Miền Bắc – Vinatex,Điều chuyển tài sản cho Công ty TNHH > Tổng Công ty Đệt May Miền Bắc – Vinatex,Tổng Công ty Đệt May Miền Bắc – Vinatex,(79.513.092.987),-,-79513092987.0,
Điều chuyển tài sản cho Công ty TNHH,Điều chuyển tài sản cho Công ty TNHH,Điều chuyển tài sản cho Công ty TNHH,,,,
Tổng Công ty Đệt May Miền Nam – Vinatex,Điều chuyển tài sản cho Công ty TNHH > Tổng Công ty Đệt May Miền Nam – Vinatex,Tổng Công ty Đệt May Miền Nam – Vinatex,(148.232.129.565),-,-148232129565.0,
Số dư cuối năm,Điều chuyển tài sản cho Công ty TNHH > Số dư cuối năm,Số dư cuối năm,125.145.930.499,871.558.660.940,125145930499.0,871558660940.0
