row_label_raw,row_label_full,col_0,2016VND,2015VND,numeric__2016VND,numeric__2015VND
Điều chuyển một đơn vị phụ thuộc về một công ty con,Điều chuyển một đơn vị phụ thuộc về một công ty con,Điều chuyển một đơn vị phụ thuộc về một công ty con,Điều chuyển một đơn vị phụ thuộc về một công ty con,Điều chuyển một đơn vị phụ thuộc về một công ty con,,
Tăng các khoản phải thu ngắn hạn,Điều chuyển một đơn vị phụ thuộc về một công ty con > Tăng các khoản phải thu ngắn hạn,Tăng các khoản phải thu ngắn hạn,-,15.042.911.253,,15042911253.0
Giảm tài sản ngắn hạn khác,Điều chuyển một đơn vị phụ thuộc về một công ty con > Giảm tài sản ngắn hạn khác,Giảm tài sản ngắn hạn khác,-,273.884.410,,273884410.0
Giảm tài sản cổ định hữu hình – giá trị còn lại,Điều chuyển một đơn vị phụ thuộc về một công ty con > Giảm tài sản cổ định hữu hình – giá trị còn lại,Giảm tài sản cổ định hữu hình – giá trị còn lại,-,35.240.501.179,,35240501179.0
Tăng đầu tư vào công ty con,Điều chuyển một đơn vị phụ thuộc về một công ty con > Tăng đầu tư vào công ty con,Tăng đầu tư vào công ty con,-,20.000.000.000,,20000000000.0
Giảm chi phí trả trước dài hạn,Điều chuyển một đơn vị phụ thuộc về một công ty con > Giảm chi phí trả trước dài hạn,Giảm chi phí trả trước dài hạn,-,2.832.730.144,,2832730144.0
Giảm vay ngắn hạn,Điều chuyển một đơn vị phụ thuộc về một công ty con > Giảm vay ngắn hạn,Giảm vay ngắn hạn,-,1.147.575.000,,1147575000.0
Giảm các khoản nợ ngắn hạn khác,Điều chuyển một đơn vị phụ thuộc về một công ty con > Giảm các khoản nợ ngắn hạn khác,Giảm các khoản nợ ngắn hạn khác,-,3.899.252.550,,3899252550.0
Giao dịch khác,Giao dịch khác,Giao dịch khác,Giao dịch khác,Giao dịch khác,,
"Giảm đầu tư vào công ty con, công ty liên kết do được chia cổ tức liên quan đến giai đoạn trước cổ phần hóa","Giao dịch khác > Giảm đầu tư vào công ty con, công ty liên kết do được chia cổ tức liên quan đến giai đoạn trước cổ phần hóa","Giảm đầu tư vào công ty con, công ty liên kết do được chia cổ tức liên quan đến giai đoạn trước cổ phần hóa",4.870.800.000,4.080.000.000,4870800000.0,4080000000.0
Đối trừ khoản tiền đã nhận đặt cọc trong năm trước với khoản đầu tư vào công ty con liên quan đến việc chuyển nhượng toàn bộ số cổ phần thuộc sở hữu của Tập đoàn,Giao dịch khác > Đối trừ khoản tiền đã nhận đặt cọc trong năm trước với khoản đầu tư vào công ty con liên quan đến việc chuyển nhượng toàn bộ số cổ phần thuộc sở hữu của Tập đoàn,Đối trừ khoản tiền đã nhận đặt cọc trong năm trước với khoản đầu tư vào công ty con liên quan đến việc chuyển nhượng toàn bộ số cổ phần thuộc sở hữu của Tập đoàn,-,219.208.552.560,,219208552560.0
Dệt May Việt Nam tại Công ty Cổ phần Tài chính Đệt May cho một bên đối tác,Giao dịch khác > Dệt May Việt Nam tại Công ty Cổ phần Tài chính Đệt May cho một bên đối tác,Dệt May Việt Nam tại Công ty Cổ phần Tài chính Đệt May cho một bên đối tác,-,219.208.552.560,,219208552560.0
Chuyển khoản phải thu khác thành khoản phải thu về cho vay,Giao dịch khác > Chuyển khoản phải thu khác thành khoản phải thu về cho vay,Chuyển khoản phải thu khác thành khoản phải thu về cho vay,42.581.377.888,-,42581377888.0,
Bù trừ khoản phải thu về cho vay với khoản phải trả tiền thuê đất trả trước,Giao dịch khác > Bù trừ khoản phải thu về cho vay với khoản phải trả tiền thuê đất trả trước,Bù trừ khoản phải thu về cho vay với khoản phải trả tiền thuê đất trả trước,16.240.000.000,-,16240000000.0,
Nhận cổ tức bằng tài sản là khoản đầu tư vào đơn vị khác,Giao dịch khác > Nhận cổ tức bằng tài sản là khoản đầu tư vào đơn vị khác,Nhận cổ tức bằng tài sản là khoản đầu tư vào đơn vị khác,8.196.802.699,-,8196802699.0,
Lãi vay nhập gốc vay,Giao dịch khác > Lãi vay nhập gốc vay,Lãi vay nhập gốc vay,16.160.526.653,-,16160526653.0,
