row_label_raw,row_label_full,col_0,2016VND,2015VND,numeric__2016VND,numeric__2015VND
Chỉ phí nhân viên,Chỉ phí nhân viên,Chỉ phí nhân viên,41.061.582.963,40.558.557.765,41061582963.0,40558557765.0
Chỉ phí khấu hao và phân bổ,Chỉ phí khấu hao và phân bổ,Chỉ phí khấu hao và phân bổ,14.024.434.130,16.766.805.099,14024434130.0,16766805099.0
Chỉ phí phân bổ từ chi phí phí trả trước dài hạn,Chỉ phí phân bổ từ chi phí phí trả trước dài hạn,Chỉ phí phân bổ từ chi phí phí trả trước dài hạn,12.822.551.439,11.157.876.163,12822551439.0,11157876163.0
Chỉ phí thuê đất và nhà cửa,Chỉ phí thuê đất và nhà cửa,Chỉ phí thuê đất và nhà cửa,20.599.761.519,19.799.772.241,20599761519.0,19799772241.0
Công tác phí,Công tác phí,Công tác phí,8.737.963.813,9.725.679.813,8737963813.0,9725679813.0
"Chỉ phí thuế, phí và lệ phí","Chỉ phí thuế, phí và lệ phí","Chỉ phí thuế, phí và lệ phí",4.033.429.929,3.494.971.388,4033429929.0,3494971388.0
"Chỉ phí điện, nước, điện thoại","Chỉ phí điện, nước, điện thoại","Chỉ phí điện, nước, điện thoại",7.697.955.428,6.641.056.162,7697955428.0,6641056162.0
"Chỉ phí tư vấn, dịch vụ chuyên môn","Chỉ phí tư vấn, dịch vụ chuyên môn","Chỉ phí tư vấn, dịch vụ chuyên môn",3.262.917.455,3.012.713.699,3262917455.0,3012713699.0
Chỉ phí quản lý doanh nghiệp khác,Chỉ phí quản lý doanh nghiệp khác,Chỉ phí quản lý doanh nghiệp khác,45.879.847.057,40.335.749.503,45879847057.0,40335749503.0
,,,158.120.443.733,151.493.181.833,158120443733.0,151493181833.0
