row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2016VND,2015VND,,
Công ty TNHH Tổng Công ty Đệt May Miền Bắc – Vinatex,Công ty TNHH Tổng Công ty Đệt May Miền Bắc – Vinatex,Công ty TNHH Tổng Công ty Đệt May Miền Bắc – Vinatex,Công ty TNHH Tổng Công ty Đệt May Miền Bắc – Vinatex,Công ty TNHH Tổng Công ty Đệt May Miền Bắc – Vinatex,,
Đầu tư góp vốn,Công ty TNHH Tổng Công ty Đệt May Miền Bắc – Vinatex > Đầu tư góp vốn,Đầu tư góp vốn,450.960.807.502,-,450960807502.0,
Phải thu về tài sản đã bàn giao,Công ty TNHH Tổng Công ty Đệt May Miền Bắc – Vinatex > Phải thu về tài sản đã bàn giao,Phải thu về tài sản đã bàn giao,68.483.969.478,-,68483969478.0,
Công ty TNHH Tổng Công ty Đệt May Miền Nam – Vinatex,Công ty TNHH Tổng Công ty Đệt May Miền Nam – Vinatex,Công ty TNHH Tổng Công ty Đệt May Miền Nam – Vinatex,Công ty TNHH Tổng Công ty Đệt May Miền Nam – Vinatex,Công ty TNHH Tổng Công ty Đệt May Miền Nam – Vinatex,,
Đầu tư góp vốn,Công ty TNHH Tổng Công ty Đệt May Miền Nam – Vinatex > Đầu tư góp vốn,Đầu tư góp vốn,200.592.654.440,-,200592654440.0,
Công ty Cổ phần Đệt Kim Vinatex,Công ty Cổ phần Đệt Kim Vinatex,Công ty Cổ phần Đệt Kim Vinatex,Công ty Cổ phần Đệt Kim Vinatex,Công ty Cổ phần Đệt Kim Vinatex,,
Cung cấp dịch vụ,Công ty Cổ phần Đệt Kim Vinatex > Cung cấp dịch vụ,Cung cấp dịch vụ,3.062.104.500,3.115.570.500,3062104500.0,3115570500.0
Công ty Cổ phần Phát triển Hạ Tầng Đệt May Phố Nói,Công ty Cổ phần Phát triển Hạ Tầng Đệt May Phố Nói,Công ty Cổ phần Phát triển Hạ Tầng Đệt May Phố Nói,Công ty Cổ phần Phát triển Hạ Tầng Đệt May Phố Nói,Công ty Cổ phần Phát triển Hạ Tầng Đệt May Phố Nói,,
Cổ tức,Công ty Cổ phần Phát triển Hạ Tầng Đệt May Phố Nói > Cổ tức,Cổ tức,12.240.000.000,2.250.000.000,12240000000.0,2250000000.0
Cổ tức chia từ lợi nhuận năm 2014,Công ty Cổ phần Phát triển Hạ Tầng Đệt May Phố Nói > Cổ tức chia từ lợi nhuận năm 2014,Cổ tức chia từ lợi nhuận năm 2014,-,4.080.000.000,,4080000000.0
Doanh thu cho thuê nhà,Công ty Cổ phần Phát triển Hạ Tầng Đệt May Phố Nói > Doanh thu cho thuê nhà,Doanh thu cho thuê nhà,206.700.000,110.092.227,206700000.0,110092227.0
Cung cấp dịch vụ,Công ty Cổ phần Phát triển Hạ Tầng Đệt May Phố Nói > Cung cấp dịch vụ,Cung cấp dịch vụ,-,45.000.000,,45000000.0
Mua dịch vụ,Công ty Cổ phần Phát triển Hạ Tầng Đệt May Phố Nói > Mua dịch vụ,Mua dịch vụ,138.373.800,-,138373800.0,
Tiền thuê đất,Công ty Cổ phần Phát triển Hạ Tầng Đệt May Phố Nói > Tiền thuê đất,Tiền thuê đất,29.120.000,-,29120000.0,
Công ty Cổ phần Đầu tư Phát triển Vinatex,Công ty Cổ phần Đầu tư Phát triển Vinatex,Công ty Cổ phần Đầu tư Phát triển Vinatex,Công ty Cổ phần Đầu tư Phát triển Vinatex,Công ty Cổ phần Đầu tư Phát triển Vinatex,,
Cổ tức,Công ty Cổ phần Đầu tư Phát triển Vinatex > Cổ tức,Cổ tức,3.727.500.000,3.727.500.000,3727500000.0,3727500000.0
Cung cấp dịch vụ,Công ty Cổ phần Đầu tư Phát triển Vinatex > Cung cấp dịch vụ,Cung cấp dịch vụ,635.628.000,603.621.000,635628000.0,603621000.0
Công ty Cổ phần Vinatex Hồng Lĩnh,Công ty Cổ phần Vinatex Hồng Lĩnh,Công ty Cổ phần Vinatex Hồng Lĩnh,Công ty Cổ phần Vinatex Hồng Lĩnh,Công ty Cổ phần Vinatex Hồng Lĩnh,,
