row_label_raw,row_label_full,col_0,1/1/2016Giá trị ghi sổ và số có khả năngtrả nợVND,Biến động trong năm > TăngVND,Biến động trong năm > GiảmVND,31/12/2016Giá trị ghi sổ và số có khả năngtrả nợVND,numeric__1/1/2016Giá trị ghi sổ và số có khả năngtrả nợVND,numeric__Biến động trong năm > TăngVND,numeric__Biến động trong năm > GiảmVND,numeric__31/12/2016Giá trị ghi sổ và số có khả năngtrả nợVND
Vay ngắn hạn (*),Vay ngắn hạn (*),Vay ngắn hạn (*),45.666.623.217,300.305.081.895,(302.620.948.375),43.350.756.737,45666623217.0,300305081895.0,-302620948375.0,43350756737.0
Vay dài hạnđến hạn trả,Vay dài hạnđến hạn trả,Vay dài hạnđến hạn trả,28.078.403.591,68.302.511.212,(28.078.403.591),68.302.511.212,28078403591.0,68302511212.0,-28078403591.0,68302511212.0
,,,73.745.026.808,368.607.593.107,(330.699.351.966),111.653.267.949,73745026808.0,368607593107.0,-330699351966.0,111653267949.0
