row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2016VND,2015VND,,
Công ty TNHH May mặc Xuất khẩu Tân Châu,Công ty TNHH May mặc Xuất khẩu Tân Châu,Công ty TNHH May mặc Xuất khẩu Tân Châu,Công ty TNHH May mặc Xuất khẩu Tân Châu,Công ty TNHH May mặc Xuất khẩu Tân Châu,,
Cung cấp dịch vụ,Công ty TNHH May mặc Xuất khẩu Tân Châu > Cung cấp dịch vụ,Cung cấp dịch vụ,-,15.000.000,,15000000.0
Khoản cho vay,Công ty TNHH May mặc Xuất khẩu Tân Châu > Khoản cho vay,Khoản cho vay,1.470.042.156,-,1470042156.0,
Tổng Công ty May Nhà Bè - CTCP,Tổng Công ty May Nhà Bè - CTCP,Tổng Công ty May Nhà Bè - CTCP,Tổng Công ty May Nhà Bè - CTCP,Tổng Công ty May Nhà Bè - CTCP,,
Cổ tức,Tổng Công ty May Nhà Bè - CTCP > Cổ tức,Cổ tức,12.600.000.000,12.600.000.000,12600000000.0,12600000000.0
Cung cấp dịch vụ,Tổng Công ty May Nhà Bè - CTCP > Cung cấp dịch vụ,Cung cấp dịch vụ,15.005.067.395,39.427.899.908,15005067395.0,39427899908.0
Mua hàng hóa,Tổng Công ty May Nhà Bè - CTCP > Mua hàng hóa,Mua hàng hóa,54.363.636,76.519.800,54363636.0,76519800.0
Công ty TNHH Coats Phong Phú,Công ty TNHH Coats Phong Phú,Công ty TNHH Coats Phong Phú,Công ty TNHH Coats Phong Phú,Công ty TNHH Coats Phong Phú,,
Cung cấp dịch vụ,Công ty TNHH Coats Phong Phú > Cung cấp dịch vụ,Cung cấp dịch vụ,1.597.204.000,1.669.892.000,1597204000.0,1669892000.0
Mua hàng hóa,Công ty TNHH Coats Phong Phú > Mua hàng hóa,Mua hàng hóa,150.875.667,72.320.625,150875667.0,72320625.0
Công ty Cổ phần Vinatex Đà Nẵng,Công ty Cổ phần Vinatex Đà Nẵng,Công ty Cổ phần Vinatex Đà Nẵng,Công ty Cổ phần Vinatex Đà Nẵng,Công ty Cổ phần Vinatex Đà Nẵng,,
Cổ tức,Công ty Cổ phần Vinatex Đà Nẵng > Cổ tức,Cổ tức,1.800.000.000,1.200.000.000,1800000000.0,1200000000.0
Đầu tư góp vốn,Công ty Cổ phần Vinatex Đà Nẵng > Đầu tư góp vốn,Đầu tư góp vốn,3.000.000.000,-,3000000000.0,
Công ty Cổ phần Đầu tư Xây dựng Vinatex,Công ty Cổ phần Đầu tư Xây dựng Vinatex,Công ty Cổ phần Đầu tư Xây dựng Vinatex,Công ty Cổ phần Đầu tư Xây dựng Vinatex,Công ty Cổ phần Đầu tư Xây dựng Vinatex,,
Thoái vốn,Công ty Cổ phần Đầu tư Xây dựng Vinatex > Thoái vốn,Thoái vốn,7.918.626.154,-,7918626154.0,
Công ty Cổ phần May Phương Đông,Công ty Cổ phần May Phương Đông,Công ty Cổ phần May Phương Đông,Công ty Cổ phần May Phương Đông,Công ty Cổ phần May Phương Đông,,
Thoái vốn,Công ty Cổ phần May Phương Đông > Thoái vốn,Thoái vốn,13.083.311.931,-,13083311931.0,
Thành viên Hội đồng Quản trị,Thành viên Hội đồng Quản trị,Thành viên Hội đồng Quản trị,Thành viên Hội đồng Quản trị,Thành viên Hội đồng Quản trị,,
Lương và thù lao đã trả (lương 12 tháng và lương tháng 13),Thành viên Hội đồng Quản trị > Lương và thù lao đã trả (lương 12 tháng và lương tháng 13),Lương và thù lao đã trả (lương 12 tháng và lương tháng 13),2.741.220.393,2.676.675.634,2741220393.0,2676675634.0
Cơ quan Tổng Giám đốc,Cơ quan Tổng Giám đốc,Cơ quan Tổng Giám đốc,Cơ quan Tổng Giám đốc,Cơ quan Tổng Giám đốc,,
Lương và thù lao đã trả (lương 12 tháng và lương tháng 13),Cơ quan Tổng Giám đốc > Lương và thù lao đã trả (lương 12 tháng và lương tháng 13),Lương và thù lao đã trả (lương 12 tháng và lương tháng 13),3.735.370.048,4.219.001.768,3735370048.0,4219001768.0
