row_label_raw,row_label_full,col_0,31/12/2016Giá gốcVND,1/1/2016Giá gốcVND,numeric__31/12/2016Giá gốcVND,numeric__1/1/2016Giá gốcVND
Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,28.761.334.057,-,28761334057.0,
Nguyên vật liệu,Nguyên vật liệu,Nguyên vật liệu,51.925.698.819,32.270.541.941,51925698819.0,32270541941.0
Công cụ và dụng cụ,Công cụ và dụng cụ,Công cụ và dụng cụ,680.168.470,130.301.491,680168470.0,130301491.0
Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,21.959.858.368,7.837.574.406,21959858368.0,7837574406.0
Thành phẩm,Thành phẩm,Thành phẩm,46.568.332.445,10.582.367.446,46568332445.0,10582367446.0
Hàng hóa,Hàng hóa,Hàng hóa,1.038.411.037,786.436.723,1038411037.0,786436723.0
Hàng gửi đi bán,Hàng gửi đi bán,Hàng gửi đi bán,5.874.196.241,2.284.267.916,5874196241.0,2284267916.0
,,,156.807.999.437,53.891.489.923,156807999437.0,53891489923.0
