row_label_raw,row_label_full,STT/No,Chỉ tiêu/Items,Năm 2023/For the year 2023,Năm 2024/For the year 2024,Chênh lệch/Difference,Tỷ lệ/Percentage,numeric__Chỉ tiêu/Items,numeric__Năm 2023/For the year 2023,numeric__Năm 2024/For the year 2024,numeric__Chênh lệch/Difference,numeric__Tỷ lệ/Percentage
1,1,1,Lợi nhuận sau thuế TNDN trên Báo cáo tài chính riêng đã được kiểm toán /Net Profit After Corporate Income Tax in the Audited Separate Financial Statement,30.679.077.835,489.900.845.713,459.221.767.878,"1.496,86%",,30679077835.0,489900845713.0,459221767878.0,14.968599999999999
2,2,2,Lợi nhuận sau thuế TNDN trên Báo cáo tài chính hợp nhất đã được kiểm toán/Net Profit After Corporate Income Tax in the Audited Consolidated Financial Statement,1.299.493.798.487,817.069.411.298,(482.424.387.189),"(37,12%)",,1299493798487.0,817069411298.0,-482424387189.0,
