row_label_raw,row_label_full,col_0,1/1/2018Triệu VND,Số phát sinh trong nămTriệu VND,Số đã nộp trong nămTriệu VND,31/12/2018Triệu VND,numeric__1/1/2018Triệu VND,numeric__Số phát sinh trong nămTriệu VND,numeric__Số đã nộp trong nămTriệu VND,numeric__31/12/2018Triệu VND
Phải thu Ngân sách Nhà nước,Phải thu Ngân sách Nhà nước,Phải thu Ngân sách Nhà nước,Phải thu Ngân sách Nhà nước,Phải thu Ngân sách Nhà nước,Phải thu Ngân sách Nhà nước,Phải thu Ngân sách Nhà nước,,,,
Thuế TNDN,Phải thu Ngân sách Nhà nước > Thuế TNDN,Thuế TNDN,45.859,(45.859),-,-,45859.0,-45859.0,,
Thuế khác,Phải thu Ngân sách Nhà nước > Thuế khác,Thuế khác,-,-,29,29,,,29.0,29.0
Phải trả Ngân sách Nhà nước,Phải trả Ngân sách Nhà nước,Phải trả Ngân sách Nhà nước,Phải trả Ngân sách Nhà nước,Phải trả Ngân sách Nhà nước,Phải trả Ngân sách Nhà nước,Phải trả Ngân sách Nhà nước,,,,
Thuế giá trị gia tăng,Phải trả Ngân sách Nhà nước > Thuế giá trị gia tăng,Thuế giá trị gia tăng,26.339,58.948,(72.978),12.309,26339.0,58948.0,-72978.0,12309.0
Thuế TNDN,Phải trả Ngân sách Nhà nước > Thuế TNDN,Thuế TNDN,37.590,135.136,(22.687),150.039,37590.0,135136.0,-22687.0,150039.0
Các loại thuế khác,Phải trả Ngân sách Nhà nước > Các loại thuế khác,Các loại thuế khác,4.043,89.217,(87.270),5.990,4043.0,89217.0,-87270.0,5990.0
,,,67.972,283.301,(182.935),168.338,67972.0,283301.0,-182935.0,168338.0
