row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > VND Giá trị có thể thu hồi,Số đầu năm > Giá gốc,Số đầu năm > VND Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > VND Giá trị có thể thu hồi,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > VND Giá trị có thể thu hồi
Công ty Cổ phần Cơ điện Fugytech,Công ty Cổ phần Cơ điện Fugytech,Công ty Cổ phần Cơ điện Fugytech,3.250.000.000,-,-,-,3250000000.0,,,
Công ty TNHH ARB EAST,Công ty TNHH ARB EAST,Công ty TNHH ARB EAST,1.000.000.000,-,1.000.000.000,-,1000000000.0,,1000000000.0,
Khách hàng cá nhân mua căn hộ,Khách hàng cá nhân mua căn hộ,Khách hàng cá nhân mua căn hộ,2.635.655.147,777.622.052,2.691.544.607,791.098.032,2635655147.0,777622052.0,2691544607.0,791098032.0
Đổi tượng khác,Đổi tượng khác,Đổi tượng khác,4.602.399.427,-,2.079.146.474,-,4602399427.0,,2079146474.0,
,,,11.488.054.574,777.622.052,5.770.691.081,791.098.032,11488054574.0,777622052.0,5770691081.0,791098032.0
