row_label_raw,row_label_full,col_0,Số cuối năm > Nguyễn giá,Số cuối năm > Hao mòn lũy kế,Số cuối năm > Giá trị còn lại,Số đầu năm > Nguyễn giá,Số đầu năm > Hao mòn lũy kế,Số đầu năm > Giá trị còn lại,numeric__Số cuối năm > Nguyễn giá,numeric__Số cuối năm > Hao mòn lũy kế,numeric__Số cuối năm > Giá trị còn lại,numeric__Số đầu năm > Nguyễn giá,numeric__Số đầu năm > Hao mòn lũy kế,numeric__Số đầu năm > Giá trị còn lại
"Bất động sản đầu tư liên quan đến Dự án Sunshine City tại Bắc Tử Liêm, Hà Nội","Bất động sản đầu tư liên quan đến Dự án Sunshine City tại Bắc Tử Liêm, Hà Nội","Bất động sản đầu tư liên quan đến Dự án Sunshine City tại Bắc Tử Liêm, Hà Nội",539.249.314.224,46.477.170.653,492.772.143.571,32.145.762.517,1.712.291.159,30.433.471.358,539249314224.0,46477170653.0,492772143571.0,32145762517.0,1712291159.0,30433471358.0
"Bất động sản đầu tư liên quan đến Dự án Sunshine Garden tại Hai Bà Trung, Hà Nội","Bất động sản đầu tư liên quan đến Dự án Sunshine Garden tại Hai Bà Trung, Hà Nội","Bất động sản đầu tư liên quan đến Dự án Sunshine Garden tại Hai Bà Trung, Hà Nội",458.861.746.749,380.278.201.321,78.583.545.428,458.861.746.749,378.680.292.715,80.181.454.034,458861746749.0,380278201321.0,78583545428.0,458861746749.0,378680292715.0,80181454034.0
"Nhà biệt thự và nội thất tại biết thự Vườn Đào tại Phú Thượng, Tây Hồ, Hà Nội","Nhà biệt thự và nội thất tại biết thự Vườn Đào tại Phú Thượng, Tây Hồ, Hà Nội","Nhà biệt thự và nội thất tại biết thự Vườn Đào tại Phú Thượng, Tây Hồ, Hà Nội",66.088.046.682,12.260.954.717,53.827.091.955,66.088.046.682,10.474.881.669,55.613.165.013,66088046682.0,12260954717.0,53827091955.0,66088046682.0,10474881669.0,55613165013.0
"Bất động sản đầu tư liên quan đến Dự án Sunshine Palace tại Hai Bà Trung, Hà Nội","Bất động sản đầu tư liên quan đến Dự án Sunshine Palace tại Hai Bà Trung, Hà Nội","Bất động sản đầu tư liên quan đến Dự án Sunshine Palace tại Hai Bà Trung, Hà Nội",79.169.595.764,79.169.595.764,-,79.169.595.764,79.169.595.764,-,79169595764.0,79169595764.0,,79169595764.0,79169595764.0,
"Bất động sản đầu tư liên quan đến Dự án Sunshine Center tại Nam Tử Liêm, Hà Nội","Bất động sản đầu tư liên quan đến Dự án Sunshine Center tại Nam Tử Liêm, Hà Nội","Bất động sản đầu tư liên quan đến Dự án Sunshine Center tại Nam Tử Liêm, Hà Nội",28.752.595.506,28.752.595.506,-,28.752.595.506,28.752.595.506,-,28752595506.0,28752595506.0,,28752595506.0,28752595506.0,
,,,1.172.121.298.925,546.938.517.961,625.182.780.964,665.017.747.218,498.789.656.813,166.228.090.405,1172121298925.0,546938517961.0,625182780964.0,665017747218.0,498789656813.0,166228090405.0
