row_label_raw,row_label_full,col_0,TÀI SẢN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
A.,A.,A.,TÀI SẢN NGẮN HẠN,100,,6.323.307.618.899,7.866.453.353.138,,100.0,,6323307618899.0,7866453353138.0
I.,I.,I.,Tiền và các khoản tương đương tiền,110,4,106.824.262.936,155.102.298.088,,110.0,4.0,106824262936.0,155102298088.0
1.,1.,1.,Tiền,111,,106.824.262.936,125.102.298.088,,111.0,,106824262936.0,125102298088.0
2.,2.,2.,Các khoản tương đương tiền,112,,,30.000.000.000,,112.0,,,30000000000.0
II.,II.,II.,Đầu tư tài chính ngắn hạn,120,,7.026.429.284,6.604.333.270,,120.0,,7026429284.0,6604333270.0
1.,1.,1.,Đầu tư nằm giữ đến ngày đáo hạn,123,5,7.026.429.284,6.604.333.270,,123.0,5.0,7026429284.0,6604333270.0
III.,III.,III.,Các khoản phải thu ngắn hạn,130,,5.274.697.262.500,5.778.288.946.126,,130.0,,5274697262500.0,5778288946126.0
1.,1.,1.,Phải thu ngắn hạn của khách hàng,131,6,287.340.134.911,258.987.530.114,,131.0,6.0,287340134911.0,258987530114.0
2.,2.,2.,Trả trước cho người bán ngắn hạn,132,7,227.659.041.382,84.799.734.426,,132.0,7.0,227659041382.0,84799734426.0
3.,3.,3.,Phải thu về cho vay ngắn hạn,135,8,2.467.167.500.000,3.386.635.500.000,,135.0,8.0,2467167500000.0,3386635500000.0
4.,4.,4.,Phải thu ngắn hạn khác,136,9,2.303.241.018.729,2.052.845.774.635,,136.0,9.0,2303241018729.0,2052845774635.0
5.,5.,5.,Dự phòng phải thu ngắn hạn khó đòi,137,10,(10.710.432.522),(4.979.593.049),,137.0,10.0,-10710432522.0,-4979593049.0
IV.,IV.,IV.,Hàng tồn kho,140,11,888.630.221.242,1.820.331.152.127,,140.0,11.0,888630221242.0,1820331152127.0
1.,1.,1.,Hàng tồn kho,141,,888.630.221.242,1.820.331.152.127,,141.0,,888630221242.0,1820331152127.0
V.,V.,V.,Tài sản ngắn hạn khác,150,,46.129.442.937,106.126.623.527,,150.0,,46129442937.0,106126623527.0
1.,1.,1.,Chi phí trả trước ngắn hạn,151,12,37.852.100.021,55.205.341.275,,151.0,12.0,37852100021.0,55205341275.0
2.,2.,2.,Thuế giá trị gia tăng được khấu trừ,152,,4.796.316.281,30.576.239.870,,152.0,,4796316281.0,30576239870.0
3.,3.,3.,Thuế và các khoản khác phải thu Nhà nước,153,20,3.481.026.635,20.345.042.382,,153.0,20.0,3481026635.0,20345042382.0
