row_label_raw,row_label_full,col_0,Current yearVND,Previous yearVND,numeric__Current yearVND,numeric__Previous yearVND
Increase in charter capital through stock dividend distribution,Increase in charter capital through stock dividend distribution,Increase in charter capital through stock dividend distribution,"365,791,960,000",-,,
Recovering assets due to the dissolution of a subsidiary company.,Recovering assets due to the dissolution of a subsidiary company.,Recovering assets due to the dissolution of a subsidiary company.,"1,892,538,347,100",-,,
Offset part of receivables when receiving investment transfer,Offset part of receivables when receiving investment transfer,Offset part of receivables when receiving investment transfer,-,"59,000,000,000",,
