row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Giá gốc VND,Dự phòng VND,Giá gốc VND,Dự phòng VND,,,,
Bất động sản đang xây dựng (*),Bất động sản đang xây dựng (*),Bất động sản đang xây dựng (*),6.370.546.818.260,-,5.989.794.837.077,-,6370546818260.0,,5989794837077.0,
Thành phẩm bất động sản,Thành phẩm bất động sản,Thành phẩm bất động sản,44.857.005.572,-,79.874.080.522,-,44857005572.0,,79874080522.0,
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",302.464.478,-,2.423.231.577,-,302464478.0,,2423231577.0,
Hàng hoá,Hàng hoá,Hàng hoá,566.402.270,-,802.230.730,-,566402270.0,,802230730.0,
Cộng,Cộng,Cộng,6.416.272.690.580,-,6.072.894.379.906,-,6416272690580.0,,6072894379906.0,
