row_label_raw,row_label_full,col_0,Năm nay VND,Năm trước VND,numeric__Năm nay VND,numeric__Năm trước VND
Giá vốn bất động sản,Giá vốn bất động sản,Giá vốn bất động sản,3.154.080.087.099,370.141.556.178,3154080087099.0,370141556178.0
Giá vốn xây dựng,Giá vốn xây dựng,Giá vốn xây dựng,-,250.093.223.388,,250093223388.0
Giá vốn dịch vụ cung cấp,Giá vốn dịch vụ cung cấp,Giá vốn dịch vụ cung cấp,5.825.030.033,4.893.426.187,5825030033.0,4893426187.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,59.900.763.243,57.486.052.928,59900763243.0,57486052928.0
Chi phí khấu hao tài sản cố định và bất động sản đầu tư,Chi phí khấu hao tài sản cố định và bất động sản đầu tư,Chi phí khấu hao tài sản cố định và bất động sản đầu tư,13.365.807.904,13.189.227.216,13365807904.0,13189227216.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,71.142.343.192,52.473.136.754,71142343192.0,52473136754.0
Chi phí khác,Chi phí khác,Chi phí khác,26.978.572.872,19.629.077.819,26978572872.0,19629077819.0
Cộng,Cộng,Cộng,3.331.292.604.343,767.905.700.470,3331292604343.0,767905700470.0
