row_label_raw,row_label_full,col_0,Số cuối năm VND,Số đầu năm VND,numeric__Số cuối năm VND,numeric__Số đầu năm VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,240.000.000.000,856.900.000.000,240000000000.0,856900000000.0
Tiền gửi có kỳ hạn (i),Tiền gửi có kỳ hạn (i),Tiền gửi có kỳ hạn (i),240.000.000.000,856.900.000.000,240000000000.0,856900000000.0
- Ngân hàng TMCP Phát triển TP.HCM - CN Vũng Tàu,- Ngân hàng TMCP Phát triển TP.HCM - CN Vũng Tàu,- Ngân hàng TMCP Phát triển TP.HCM - CN Vũng Tàu,40.000.000.000,720.000.000.000,40000000000.0,720000000000.0
- Ngân hàng TMCP Đầu tư và Phát triển Việt Nam-CN Bà Rịa - Vũng Tàu,- Ngân hàng TMCP Đầu tư và Phát triển Việt Nam-CN Bà Rịa - Vũng Tàu,- Ngân hàng TMCP Đầu tư và Phát triển Việt Nam-CN Bà Rịa - Vũng Tàu,200.000.000.000,136.900.000.000,200000000000.0,136900000000.0
Dải hạn,Dải hạn,Dải hạn,9.000.000.000,30.000.000.000,9000000000.0,30000000000.0
Trái phiếu (ii),Trái phiếu (ii),Trái phiếu (ii),9.000.000.000,30.000.000.000,9000000000.0,30000000000.0
Cộng,Cộng,Cộng,249.000.000.000,886.900.000.000,249000000000.0,886900000000.0
