row_label_raw,row_label_full,col_0,Số cuối năm VND,Số đầu năm VND,numeric__Số cuối năm VND,numeric__Số đầu năm VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,3.410.599.636,3.410.599.636,3410599636.0,3410599636.0
Doanh thu nhận trước cho thuê sân golf Đại Phước,Doanh thu nhận trước cho thuê sân golf Đại Phước,Doanh thu nhận trước cho thuê sân golf Đại Phước,3.374.235.992,3.374.235.992,3374235992.0,3374235992.0
Doanh thu khác,Doanh thu khác,Doanh thu khác,36.363.644,36.363.644,36363644.0,36363644.0
Dài hạn,Dài hạn,Dài hạn,107.694.335.396,111.068.571.388,107694335396.0,111068571388.0
Doanh thu nhận trước cho thuê sân golf Đại Phước,Doanh thu nhận trước cho thuê sân golf Đại Phước,Doanh thu nhận trước cho thuê sân golf Đại Phước,107.694.335.396,111.068.571.388,107694335396.0,111068571388.0
Cộng,Cộng,Cộng,111.104.935.032,114.479.171.024,111104935032.0,114479171024.0
