row_label_raw,row_label_full,col_0,End of year VND,Beginning of year VND,numeric__End of year VND,numeric__Beginning of year VND
Brokerage expenses of projects are allocated according to real estate revenue,Brokerage expenses of projects are allocated according to real estate revenue,Brokerage expenses of projects are allocated according to real estate revenue,"177,184,568,321","163,122,006,050",,
Tools and supplies,Tools and supplies,Tools and supplies,"728,070,600","3,839,826,794",,
Total,Total,Total,"177,912,638,921","166,961,832,844",,
