row_label_raw,row_label_full,col_0,Năm nay VND,Năm trước VND,numeric__Năm nay VND,numeric__Năm trước VND
Chi phí cho nhân viên,Chi phí cho nhân viên,Chi phí cho nhân viên,59.900.763.243,57.486.052.928,59900763243.0,57486052928.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,9.674.573.193,9.516.805.455,9674573193.0,9516805455.0
Hoàn nhập dự phòng,Hoàn nhập dự phòng,Hoàn nhập dự phòng,-,(14.710.487.348),,-14710487348.0
Chi phí giao tế,Chi phí giao tế,Chi phí giao tế,29.217.670.693,29.467.177.774,29217670693.0,29467177774.0
Chi phí khác,Chi phí khác,Chi phí khác,30.091.316.764,37.208.229.925,30091316764.0,37208229925.0
Cộng,Cộng,Cộng,128.884.323.893,118.967.778.734,128884323893.0,118967778734.0
