row_label_raw,row_label_full,Bên liên quan,Nội dung nghiệp vụ,Năm nay VND,Năm trước VND,numeric__Nội dung nghiệp vụ,numeric__Năm nay VND,numeric__Năm trước VND
Ông Nguyễn Hùng Cường (đại diện Hội đồng Quản trị),Ông Nguyễn Hùng Cường (đại diện Hội đồng Quản trị),Ông Nguyễn Hùng Cường (đại diện Hội đồng Quản trị),Tạm ứng cho công tác đèn bù giải phóng mặt bằng dự án,148.273.799.500,500.560.000.000,,148273799500.0,500560000000.0
Ông Nguyễn Hùng Cường (đại diện Hội đồng Quản trị),Ông Nguyễn Hùng Cường (đại diện Hội đồng Quản trị),Ông Nguyễn Hùng Cường (đại diện Hội đồng Quản trị),Hoàn ứng đến bù giải phóng mặt bằng dự án,116.260.670.000,-,,116260670000.0,
