row_label_raw,row_label_full,col_0,End of year VND,Beginning of year VND,numeric__End of year VND,numeric__Beginning of year VND
Short-term,Short-term,Short-term,"3,410,599,636","3,410,599,636",,
Revenue advanced from leasing Dai Phuoc golf course,Revenue advanced from leasing Dai Phuoc golf course,Revenue advanced from leasing Dai Phuoc golf course,"3,374,235,992","3,374,235,992",,
Others,Others,Others,"36,363,644","36,363,644",,
Long-term,Long-term,Long-term,"107,694,335,396","111,068,571,388",,
Revenue advanced from leasing Dai Phuoc golf course,Revenue advanced from leasing Dai Phuoc golf course,Revenue advanced from leasing Dai Phuoc golf course,"107,694,335,396","111,068,571,388",,
Total,Total,Total,"111,104,935,032","114,479,171,024",,
