row_label_raw,row_label_full,col_0,Năm nay VND,Năm trước VND,numeric__Năm nay VND,numeric__Năm trước VND
Doanh thu thuần chuyển nhượng bất động sản,Doanh thu thuần chuyển nhượng bất động sản,Doanh thu thuần chuyển nhượng bất động sản,4.231.490.733.293,545.578.268.104,4231490733293.0,545578268104.0
Doanh thu thuần xây dựng,Doanh thu thuần xây dựng,Doanh thu thuần xây dựng,90.909.091,415.299.733.646,90909091.0,415299733646.0
Doanh thu thuần bất động sản đầu tư cho thuê,Doanh thu thuần bất động sản đầu tư cho thuê,Doanh thu thuần bất động sản đầu tư cho thuê,3.374.235.992,3.374.235.992,3374235992.0,3374235992.0
Doanh thu thuần cung cấp dịch vụ,Doanh thu thuần cung cấp dịch vụ,Doanh thu thuần cung cấp dịch vụ,6.976.135.274,10.748.256.374,6976135274.0,10748256374.0
Cộng,Cộng,Cộng,4.241.932.013.650,975.000.494.116,4241932013650.0,975000494116.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu thuần với Bên liên quan (Thuyết minh VIII.2),Trong đó: > Doanh thu thuần với Bên liên quan (Thuyết minh VIII.2),Doanh thu thuần với Bên liên quan (Thuyết minh VIII.2),19.203.635.643,572.714.708.548,19203635643.0,572714708548.0
