row_label_raw,row_label_full,col_0,End of year VND,Beginning of year VND,numeric__End of year VND,numeric__Beginning of year VND
Hai Pha Vietnam Company limited,Hai Pha Vietnam Company limited,Hai Pha Vietnam Company limited,"10,000,000,000","18,487,358,211",,
Others (i),Others (i),Others (i),"79,317,474,246","100,104,726,421",,
Related parties (Note VIII.2),Related parties (Note VIII.2),Related parties (Note VIII.2),"328,369,727,134","329,708,426,405",,
Total,Total,Total,"417,687,201,380","448,300,511,037",,
