row_label_raw,row_label_full,col_0,Current year VND,Previous year VND,numeric__Current year VND,numeric__Previous year VND
Salary expenses,Salary expenses,Salary expenses,"59,900,763,243","57,486,052,928",,
Depreciations,Depreciations,Depreciations,"9,674,573,193","9,516,805,455",,
Reversal of provision,Reversal of provision,Reversal of provision,-,"(14,710,487,348)",,
Business expenses,Business expenses,Business expenses,"29,217,670,693","29,467,177,774",,
Other expenses,Other expenses,Other expenses,"30,091,316,764","37,208,229,925",,
Total,Total,Total,"128,884,323,893","118,967,778,734",,
