row_label_raw,row_label_full,col_0,Current year VND,Previous year VND,numeric__Current year VND,numeric__Previous year VND
Sales return,Sales return,Sales return,"68,307,648,589","228,731,455,039",,
Total,Total,Total,"68,307,648,589","228,731,455,039",,
