row_label_raw,row_label_full,col_0,Current year VND,Previous year VND,numeric__Current year VND,numeric__Previous year VND
Proceeds from borrowing following normal borrowing contracts,Proceeds from borrowing following normal borrowing contracts,Proceeds from borrowing following normal borrowing contracts,"682,555,946,842","602,353,842,815",,
Issuance of common bonds,Issuance of common bonds,Issuance of common bonds,-,"1,294,399,800,000",,
Total,Total,Total,"682,555,946,842","1,896,753,642,815",,
