row_label_raw,row_label_full,col_0,Current year VND,Previous year VND,numeric__Current year VND,numeric__Previous year VND
Fines received on contract violation,Fines received on contract violation,Fines received on contract violation,"21,087,851,728","14,522,904,076",,
Late payment,Late payment,Late payment,"3,033,541,646","2,827,977,127",,
Gain on liquidation of fixed assets,Gain on liquidation of fixed assets,Gain on liquidation of fixed assets,"181,430,560",-,,
Others,Others,Others,"5,461,024,525","888,155,078",,
Total,Total,Total,"29,763,848,459","18,239,036,281",,
