row_label_raw,row_label_full,Ông Nguyễn Trường Sơn,Chủ tịch,col_2,numeric__Chủ tịch,numeric__col_2
Ông Trần Quốc Thịnh,Ông Trần Quốc Thịnh,Ông Trần Quốc Thịnh,Phó Chủ tịch,bổ nhiệm ngày 29 tháng 4 năm 2022,,
Ông Trần Quốc Thịnh,Ông Trần Quốc Thịnh,Ông Trần Quốc Thịnh,Thành viên,bổ nhiệm ngày 23 tháng 4 năm 2022,,
Ông Phạm Anh Khôi,Ông Phạm Anh Khôi,Ông Phạm Anh Khôi,Thành viên,,,
Ông Trần Thanh Tân,Ông Trần Thanh Tân,Ông Trần Thanh Tân,Thành viên độc lập,,,
Ông Dương Văn Bắc,Ông Dương Văn Bắc,Ông Dương Văn Bắc,Thành viên,bổ nhiệm ngày 23 tháng 4 năm 2022,,
Ông Lương Trí Thìn,Ông Lương Trí Thìn,Ông Lương Trí Thìn,Thành viên,miễn nhiệm ngày 23 tháng 4 năm 2022,,
Ông Hà Đức Hiếu,Ông Hà Đức Hiếu,Ông Hà Đức Hiếu,Thành viên,miễn nhiệm ngày 23 tháng 4 năm 2022,,
