row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,numeric__Mối quan hệ
"Công ty Cổ phần Bất động sản Indochine (""BĐS Indochine"")","Công ty Cổ phần Bất động sản Indochine (""BĐS Indochine"")","Công ty Cổ phần Bất động sản Indochine (""BĐS Indochine"")",Công ty con,
"Công ty Cổ phần Dịch vụ Tài chính Bất động sản Tulip (""Tulip"")","Công ty Cổ phần Dịch vụ Tài chính Bất động sản Tulip (""Tulip"")","Công ty Cổ phần Dịch vụ Tài chính Bất động sản Tulip (""Tulip"")",Công ty con,
"Công ty Cổ phần Tư vấn Đầu tư S-Advices (""S-Advices"")","Công ty Cổ phần Tư vấn Đầu tư S-Advices (""S-Advices"")","Công ty Cổ phần Tư vấn Đầu tư S-Advices (""S-Advices"")",Công ty con,
"Công ty TNHH S-O Farm (""S-O Farm"")","Công ty TNHH S-O Farm (""S-O Farm"")","Công ty TNHH S-O Farm (""S-O Farm"")",Công ty con,
"Công ty TNHH Công Nghệ S-Tech (""S-Tech"")","Công ty TNHH Công Nghệ S-Tech (""S-Tech"")","Công ty TNHH Công Nghệ S-Tech (""S-Tech"")",Công ty con,
"Công ty TNHH Regal Food (""Regal Food"")","Công ty TNHH Regal Food (""Regal Food"")","Công ty TNHH Regal Food (""Regal Food"")",Công ty con,
"Công ty TNHH Nông nghiệp Lifarm (""Lifarm"")","Công ty TNHH Nông nghiệp Lifarm (""Lifarm"")","Công ty TNHH Nông nghiệp Lifarm (""Lifarm"")",Công ty con,
"Công ty Cổ phần Đầu tư Kinh doanh Bất động sản Hà An(""Hà An"")","Công ty Cổ phần Đầu tư Kinh doanh Bất động sản Hà An(""Hà An"")","Công ty Cổ phần Đầu tư Kinh doanh Bất động sản Hà An(""Hà An"")",Công ty trong cùngtập đoàn,
"Công ty Cổ Phần Vicco - Sài Gòn (""Vicco Saigon"")","Công ty Cổ Phần Vicco - Sài Gòn (""Vicco Saigon"")","Công ty Cổ Phần Vicco - Sài Gòn (""Vicco Saigon"")",Công ty trong cùngtập đoàn,
"Công ty Cổ phần Đầu tư Bất động sản Miền Bắc(""Đầu tư Bất động sản Miền Bắc"")","Công ty Cổ phần Đầu tư Bất động sản Miền Bắc(""Đầu tư Bất động sản Miền Bắc"")","Công ty Cổ phần Đầu tư Bất động sản Miền Bắc(""Đầu tư Bất động sản Miền Bắc"")",Công ty trong cùngtập đoàn,
