row_label_raw,row_label_full,col_0,Bảng cân đối kế toán riêng,Bảng cân đối kế toán riêng_1,Báo cáo kết quả hoạt động kinh doanh riêng,Báo cáo kết quả hoạt động kinh doanh riêng_1,numeric__Bảng cân đối kế toán riêng,numeric__Bảng cân đối kế toán riêng_1,numeric__Báo cáo kết quả hoạt động kinh doanh riêng,numeric__Báo cáo kết quả hoạt động kinh doanh riêng_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,-,-,-,(172.563.702),,,,-172563702.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,100.000.000,100.000.000,-,12.000.000,100000000.0,100000000.0,,12000000.0
Thuế TNDN đã nộp từ các khoản tiền thanh toán theo tiến độ của khách hàng (*),Thuế TNDN đã nộp từ các khoản tiền thanh toán theo tiến độ của khách hàng (*),Thuế TNDN đã nộp từ các khoản tiền thanh toán theo tiến độ của khách hàng (*),7.582.736,7.582.736,-,-,7582736.0,7582736.0,,
Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,107.582.736,107.582.736,-,-,107582736.0,107582736.0,,
Chi phí thuế thu nhập hoãn lại tính vào báo cáo kết quả kinh doanh riêng,Chi phí thuế thu nhập hoãn lại tính vào báo cáo kết quả kinh doanh riêng,Chi phí thuế thu nhập hoãn lại tính vào báo cáo kết quả kinh doanh riêng,Chi phí thuế thu nhập hoãn lại tính vào báo cáo kết quả kinh doanh riêng,Chi phí thuế thu nhập hoãn lại tính vào báo cáo kết quả kinh doanh riêng,Chi phí thuế thu nhập hoãn lại tính vào báo cáo kết quả kinh doanh riêng,(160.563.702),,,,-160563702.0
