row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
DXG,DXG,DXG,Công ty mẹ,Doanh thu môi giới,246.616.789,1.055.124.574,,,246616789.0,1055124574.0
Propcom,Propcom,Propcom,Công ty con,Phí dịch vụ môi giới,73.141.855,-,,,73141855.0,
Tiptek,Tiptek,Tiptek,Công ty con,Góp vốn,-,3.894.000.000,,,,3894000000.0
Bất động sản Tây Nam,Bất động sản Tây Nam,Bất động sản Tây Nam,Công ty con,Góp vốn,4.080.000.000,-,,,4080000000.0,
Asahi,Asahi,Asahi,Công ty con,Phí quản lý Phí dịch vụ môi giới,155.207.34864.993.500,-,,,1.55207348649935e+16,
Hà Thuận Hùng,Hà Thuận Hùng,Hà Thuận Hùng,Công ty trong cùng tập đoàn,Doanh thu môi giới,15.938.915.304,-,,,15938915304.0,
