row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,numeric__Mối quan hệ
"Công ty Cổ phần Bất động sản Duyên Hải (""BĐS Duyên Hải"")","Công ty Cổ phần Bất động sản Duyên Hải (""BĐS Duyên Hải"")","Công ty Cổ phần Bất động sản Duyên Hải (""BĐS Duyên Hải"")",Công ty con,
"Công ty Cổ phần Bất Động Sản Bắc Bộ (""BĐS Bắc Bộ"")","Công ty Cổ phần Bất Động Sản Bắc Bộ (""BĐS Bắc Bộ"")","Công ty Cổ phần Bất Động Sản Bắc Bộ (""BĐS Bắc Bộ"")",Công ty con,
"Công ty Cổ phần Dịch vụ và Đầu tư Bất động sản Hùng Vương (""Hùng Vương"")","Công ty Cổ phần Dịch vụ và Đầu tư Bất động sản Hùng Vương (""Hùng Vương"")","Công ty Cổ phần Dịch vụ và Đầu tư Bất động sản Hùng Vương (""Hùng Vương"")",Công ty con,
"Công ty Cổ phần Dịch vụ và Đầu tư Bất động sản Kinh Bắc (""Kinh Bắc"")","Công ty Cổ phần Dịch vụ và Đầu tư Bất động sản Kinh Bắc (""Kinh Bắc"")","Công ty Cổ phần Dịch vụ và Đầu tư Bất động sản Kinh Bắc (""Kinh Bắc"")",Công ty con,
"Công ty Cổ phần Dịch vụ Quản lý Tài sản và Đầu tư Asahi Japan (""Asahi"")","Công ty Cổ phần Dịch vụ Quản lý Tài sản và Đầu tư Asahi Japan (""Asahi"")","Công ty Cổ phần Dịch vụ Quản lý Tài sản và Đầu tư Asahi Japan (""Asahi"")",Công ty con,
"Công ty Cổ phần Bất động sản S-Homes Group (""S-Homes"")","Công ty Cổ phần Bất động sản S-Homes Group (""S-Homes"")","Công ty Cổ phần Bất động sản S-Homes Group (""S-Homes"")",Công ty con,
"Công ty TNHH Nhà Ủ Ngay (""Nhà Ủ Ngay"")","Công ty TNHH Nhà Ủ Ngay (""Nhà Ủ Ngay"")","Công ty TNHH Nhà Ủ Ngay (""Nhà Ủ Ngay"")",Công ty con,
"Công ty Cổ phần Đô thị Thông Minh Việt Nam (""Đô thị Thông Minh Việt Nam"")","Công ty Cổ phần Đô thị Thông Minh Việt Nam (""Đô thị Thông Minh Việt Nam"")","Công ty Cổ phần Đô thị Thông Minh Việt Nam (""Đô thị Thông Minh Việt Nam"")",Công ty con,
"Công ty Cổ phần Bất động sản Nam Miền Trung (""Nam Miền Trung"")","Công ty Cổ phần Bất động sản Nam Miền Trung (""Nam Miền Trung"")","Công ty Cổ phần Bất động sản Nam Miền Trung (""Nam Miền Trung"")",Công ty con,
"Công ty TNHH MTV Smart City (""Smart City"")","Công ty TNHH MTV Smart City (""Smart City"")","Công ty TNHH MTV Smart City (""Smart City"")",Công ty con,
"Công ty TNHH MTV Smart Property (""Smart Property"")","Công ty TNHH MTV Smart Property (""Smart Property"")","Công ty TNHH MTV Smart Property (""Smart Property"")",Công ty con,
"Công ty Cổ phần Phát triển Bất động sản Emerald (""BĐS Emerald"")","Công ty Cổ phần Phát triển Bất động sản Emerald (""BĐS Emerald"")","Công ty Cổ phần Phát triển Bất động sản Emerald (""BĐS Emerald"")",Công ty con,
"Công ty TNHH MTV Phát triển Đô thị Quảng Ngãi (""Đô thị Quảng Ngãi"")","Công ty TNHH MTV Phát triển Đô thị Quảng Ngãi (""Đô thị Quảng Ngãi"")","Công ty TNHH MTV Phát triển Đô thị Quảng Ngãi (""Đô thị Quảng Ngãi"")",Công ty con,
"Công ty TNHH Phát triển Đô thị Quảng Bình (""Đô thị Quảng Bình"")","Công ty TNHH Phát triển Đô thị Quảng Bình (""Đô thị Quảng Bình"")","Công ty TNHH Phát triển Đô thị Quảng Bình (""Đô thị Quảng Bình"")",Công ty con,
"Công ty Cổ phần Đầu tư và Dịch vụ City Real (""City Real"")","Công ty Cổ phần Đầu tư và Dịch vụ City Real (""City Real"")","Công ty Cổ phần Đầu tư và Dịch vụ City Real (""City Real"")",Công ty con (đến ngày 28 tháng 12 năm 2022),
"Công ty Cổ phần Đầu tư và Dịch vụ Saigon Real (""Saigon Real"")","Công ty Cổ phần Đầu tư và Dịch vụ Saigon Real (""Saigon Real"")","Công ty Cổ phần Đầu tư và Dịch vụ Saigon Real (""Saigon Real"")",Công ty con (đến ngày 28 tháng 12 năm 2022),
"Công ty TNHH Đất Mới Minh Hưng (""Đất Mới Minh Hưng"")","Công ty TNHH Đất Mới Minh Hưng (""Đất Mới Minh Hưng"")","Công ty TNHH Đất Mới Minh Hưng (""Đất Mới Minh Hưng"")",Công ty con (đến ngày 28 tháng 12 năm 2022),
"Công ty Cổ phần Đầu tư và Dịch vụ Bất Động Sản Bình Nguyên Res (""Bình Nguyên Res"")","Công ty Cổ phần Đầu tư và Dịch vụ Bất Động Sản Bình Nguyên Res (""Bình Nguyên Res"")","Công ty Cổ phần Đầu tư và Dịch vụ Bất Động Sản Bình Nguyên Res (""Bình Nguyên Res"")",Công ty con,
"Công ty Cổ phần Đầu tư và Dịch vụ Bất Động Sản Central Real (""Central Real"")","Công ty Cổ phần Đầu tư và Dịch vụ Bất Động Sản Central Real (""Central Real"")","Công ty Cổ phần Đầu tư và Dịch vụ Bất Động Sản Central Real (""Central Real"")",Công ty con,
"Công ty Cổ phần Đầu tư và Dịch vụ Bất Động Sản Mekong Res (""Mekong Res"")","Công ty Cổ phần Đầu tư và Dịch vụ Bất Động Sản Mekong Res (""Mekong Res"")","Công ty Cổ phần Đầu tư và Dịch vụ Bất Động Sản Mekong Res (""Mekong Res"")",Công ty con,
"Công ty Cổ phần Bất động sản Cần Thơ (""BĐS Cần Thơ"")","Công ty Cổ phần Bất động sản Cần Thơ (""BĐS Cần Thơ"")","Công ty Cổ phần Bất động sản Cần Thơ (""BĐS Cần Thơ"")",Công ty con,
"Công ty Cổ phần Dịch vụ Bất động sản Nam Miền Tây (""BĐS Nam Miền Tây"")","Công ty Cổ phần Dịch vụ Bất động sản Nam Miền Tây (""BĐS Nam Miền Tây"")","Công ty Cổ phần Dịch vụ Bất động sản Nam Miền Tây (""BĐS Nam Miền Tây"")",Công ty con,
"Công ty Cổ phần Bất động sản Bắc Miền Tây (""BĐS Bắc Miền Tây"")","Công ty Cổ phần Bất động sản Bắc Miền Tây (""BĐS Bắc Miền Tây"")","Công ty Cổ phần Bất động sản Bắc Miền Tây (""BĐS Bắc Miền Tây"")",Công ty con,
"Công ty Cổ phần Dịch vụ Bất động sản Duyên Hải Miền Tây (""Duyên Hải Miền Tây"")","Công ty Cổ phần Dịch vụ Bất động sản Duyên Hải Miền Tây (""Duyên Hải Miền Tây"")","Công ty Cổ phần Dịch vụ Bất động sản Duyên Hải Miền Tây (""Duyên Hải Miền Tây"")",Công ty con,
"Công ty Cổ phần Cửu Long Homes (""Cửu Long Homes"")","Công ty Cổ phần Cửu Long Homes (""Cửu Long Homes"")","Công ty Cổ phần Cửu Long Homes (""Cửu Long Homes"")",Công ty con,
Công ty Cổ phần Bất động sản VN Smarthomes,Công ty Cổ phần Bất động sản VN Smarthomes,Công ty Cổ phần Bất động sản VN Smarthomes,Công ty con,
"Công ty TNHH Đầu tư Linkland (""Đầu tư Linkland"")","Công ty TNHH Đầu tư Linkland (""Đầu tư Linkland"")","Công ty TNHH Đầu tư Linkland (""Đầu tư Linkland"")",Công ty con,
"Công ty Cổ phần Bất động sản Link House (""Linkhouse"")","Công ty Cổ phần Bất động sản Link House (""Linkhouse"")","Công ty Cổ phần Bất động sản Link House (""Linkhouse"")",Công ty con,
"Công ty Cổ phần Bất động sản Link House Tây Nam (""Linkhouse Tây Nam"")","Công ty Cổ phần Bất động sản Link House Tây Nam (""Linkhouse Tây Nam"")","Công ty Cổ phần Bất động sản Link House Tây Nam (""Linkhouse Tây Nam"")",Công ty con,
