row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
Ihouzz,Ihouzz,Ihouzz,Công ty con,Phí dịch vụ môi giớiLãi cho vayGóp vốnĐi vayNhận góp vốntheo HĐHTKDCho vayThanh lý tài sản,3.080.668.3252.324.999.996---,-2.261.301.366102.002.000.00027.500.000.00020.000.000.0002.452.000.000688.488.861,,,,-2.261301366102002e+62
LinkGroup,LinkGroup,LinkGroup,Công ty con,Phí dịch vụ môi giớiCổ tứcđược chiaGóp vốnNhận ký quỹDoanh thu được chia từ HĐHTKD,2.555.965.863,6.734.593.90380.754.490.28180.470.808.3351.000.000.000149.925.546,,,2555965863.0,6.734593903807545e+50
Đất Xanh Miền Nam,Đất Xanh Miền Nam,Đất Xanh Miền Nam,Công ty con (đến ngày 28 tháng 12 năm 2022),Thoái vốnDoanh thu được chia từ HĐHTKDPhi dịch vụ môi giớiDoanh thu môi giớiNhận ký quỹGóp vốn theo HĐHTKD,55.653.503.32326.421.173.76313.265.129.429151.720.689---,---11.872.431.36665.900.179.192391.276.96262.380.000.00024.000.000.000,,,,
Đất Xanh Miền Trung,Đất Xanh Miền Nam > Đất Xanh Miền Trung,Đất Xanh Miền Trung,Công ty con,Cổ tứcđược chiaGóp vốnDoanh thu được chia từ HĐHTKD,192.500.000.000182.600.000.00017.124.830.802,55.000.000.00037.400.000.000---,,,1.925000000001826e+34,
Đông Nam Bộ,Đất Xanh Miền Nam > Đông Nam Bộ,Đông Nam Bộ,Công ty con (đến ngày 17 tháng 6 năm 2022),Phí dịch vụ môi giớiGóp vốn theo HĐHTKD,---,20.909.026.82945.179.472.100,,,,2.0909026829451794e+21
