row_label_raw,row_label_full,Nội dungItems,Năm/Year 2022,Năm/Year 2021,Chênh lệchVariance (%),numeric__Năm/Year 2022,numeric__Năm/Year 2021,numeric__Chênh lệchVariance (%)
1. Lợi nhuận sau thuế (BCTC riêng),1. Lợi nhuận sau thuế (BCTC riêng),1. Lợi nhuận sau thuế (BCTC riêng),451.186.585.508,292.173.994.120,54%,451186585508.0,292173994120.0,0.54
Net profit after tax (Separatefinancial statement),Net profit after tax (Separatefinancial statement),Net profit after tax (Separatefinancial statement),"451,186,585,508","292,173,994,120",54%,,,0.54
2. Lợi nhuận sau thuế (BCTC hợpnhất,2. Lợi nhuận sau thuế (BCTC hợpnhất,2. Lợi nhuận sau thuế (BCTC hợpnhất,529.940.299.594,873.462.409.999,(39)%,529940299594.0,873462409999.0,-0.39
Net profit after tax (Consolidatedfinancial statement),Net profit after tax (Consolidatedfinancial statement),Net profit after tax (Consolidatedfinancial statement),"529,940,299,594","873,462,409,999",(39)%,,,-0.39
2.1. Lợi nhuận sau thuế thuộc về cổđông Công ty mẹ,2.1. Lợi nhuận sau thuế thuộc về cổđông Công ty mẹ,2.1. Lợi nhuận sau thuế thuộc về cổđông Công ty mẹ,344.529.067.642,538.795.531.509,(36)%,344529067642.0,538795531509.0,-0.36
Net profit after tax attributable toshareholders of the parent,Net profit after tax attributable toshareholders of the parent,Net profit after tax attributable toshareholders of the parent,"344,529,067,642","538,795,531,509",(36)%,,,-0.36
2.2. Lợi nhuận sau thuế của cổ đôngkhông kiểm soát,2.2. Lợi nhuận sau thuế của cổ đôngkhông kiểm soát,2.2. Lợi nhuận sau thuế của cổ đôngkhông kiểm soát,185.411.231.952,334.666.878.490,(45)%,185411231952.0,334666878490.0,-0.45
Net profit after tax attributable tonon-controlling interests,Net profit after tax attributable tonon-controlling interests,Net profit after tax attributable tonon-controlling interests,"185,411,231,952","334,666,878,490",(45)%,,,-0.45
