row_label_raw,row_label_full,col_0,Số năm,numeric__Số năm
"Nhà cửa, vật kiến trúc và quyền sử dụng đất","Nhà cửa, vật kiến trúc và quyền sử dụng đất","Nhà cửa, vật kiến trúc và quyền sử dụng đất",05 - 50,
"Máy móc, thiết bị","Máy móc, thiết bị","Máy móc, thiết bị",03 - 25,
