row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,Triệu VND,Triệu VND,,
"Lãi cho vay, lãi đặt cọc nhận được","Lãi cho vay, lãi đặt cọc nhận được","Lãi cho vay, lãi đặt cọc nhận được","Lãi cho vay, lãi đặt cọc nhận được","Lãi cho vay, lãi đặt cọc nhận được",,
Tập đoàn Vingroup - Công ty CP,"Lãi cho vay, lãi đặt cọc nhận được > Tập đoàn Vingroup - Công ty CP",Tập đoàn Vingroup - Công ty CP,1.605.768,1.075.274,1605768.0,1075274.0
Công ty Cổ phần Đô thị Du lịch Cần Giờ,"Lãi cho vay, lãi đặt cọc nhận được > Công ty Cổ phần Đô thị Du lịch Cần Giờ",Công ty Cổ phần Đô thị Du lịch Cần Giờ,586.594,188.748,586594.0,188748.0
Công ty Cổ phần Vinhomes,"Lãi cho vay, lãi đặt cọc nhận được > Công ty Cổ phần Vinhomes",Công ty Cổ phần Vinhomes,169.581,133.773,169581.0,133773.0
Công ty Cổ phần Sản xuất và Kinh doanh VinFast,"Lãi cho vay, lãi đặt cọc nhận được > Công ty Cổ phần Sản xuất và Kinh doanh VinFast",Công ty Cổ phần Sản xuất và Kinh doanh VinFast,-,161.579,,161579.0
Công ty Cổ phần Phát triển Thành Phố Xanh,"Lãi cho vay, lãi đặt cọc nhận được > Công ty Cổ phần Phát triển Thành Phố Xanh",Công ty Cổ phần Phát triển Thành Phố Xanh,-,56.528,,56528.0
Công ty TNHH Dịch vụ Vận tải Sinh thái VinBus,"Lãi cho vay, lãi đặt cọc nhận được > Công ty TNHH Dịch vụ Vận tải Sinh thái VinBus",Công ty TNHH Dịch vụ Vận tải Sinh thái VinBus,-,31.118,,31118.0
Công ty Cổ phần VinWonders Nha Trang,"Lãi cho vay, lãi đặt cọc nhận được > Công ty Cổ phần VinWonders Nha Trang",Công ty Cổ phần VinWonders Nha Trang,-,10.502,,10502.0
,,,2.361.943,1.657.522,2361943.0,1657522.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,,
Công ty Cổ phần Vinhomes,Thu nhập khác > Công ty Cổ phần Vinhomes,Công ty Cổ phần Vinhomes,120.997,175.557,120997.0,175557.0
Tập đoàn Vingroup - Công ty CP,Thu nhập khác > Tập đoàn Vingroup - Công ty CP,Tập đoàn Vingroup - Công ty CP,61.594,16.291,61594.0,16291.0
Công ty Cổ phần Sản xuất và Kinh doanh VinFast,Thu nhập khác > Công ty Cổ phần Sản xuất và Kinh doanh VinFast,Công ty Cổ phần Sản xuất và Kinh doanh VinFast,42.242,-,42242.0,
Công ty VinFast Auto Ltd.,Thu nhập khác > Công ty VinFast Auto Ltd.,Công ty VinFast Auto Ltd.,29.532,62.455,29532.0,62455.0
Công ty Cổ phần Đô thị Du lịch Cần Giờ,Thu nhập khác > Công ty Cổ phần Đô thị Du lịch Cần Giờ,Công ty Cổ phần Đô thị Du lịch Cần Giờ,18.000,-,18000.0,
Công ty Cổ phần VinWonders Nha Trang,Thu nhập khác > Công ty Cổ phần VinWonders Nha Trang,Công ty Cổ phần VinWonders Nha Trang,-,60.103,,60103.0
,,,272.365,314.406,272365.0,314406.0
Nhận góp vốn bằng tài sản,Nhận góp vốn bằng tài sản,Nhận góp vốn bằng tài sản,Nhận góp vốn bằng tài sản,Nhận góp vốn bằng tài sản,,
Tập đoàn Vingroup - Công ty CP,Nhận góp vốn bằng tài sản > Tập đoàn Vingroup - Công ty CP,Tập đoàn Vingroup - Công ty CP,125.444,-,125444.0,
,,,125.444,-,125444.0,
Nhận chuyển nhượng cổ phần,Nhận chuyển nhượng cổ phần,Nhận chuyển nhượng cổ phần,Nhận chuyển nhượng cổ phần,Nhận chuyển nhượng cổ phần,,
Tập đoàn Vingroup - Công ty CP,Nhận chuyển nhượng cổ phần > Tập đoàn Vingroup - Công ty CP,Tập đoàn Vingroup - Công ty CP,125.444,-,125444.0,
,,,125.444,-,125444.0,
