row_label_raw,row_label_full,STT,Bên cho vay/bên cho thuê tài chính,Số tiền,Đơn vị tiền tệ gốc vay,Kỳ hạn gốc và trả lãi,Lãi suất,Hình thức đảm bảo,numeric__Bên cho vay/bên cho thuê tài chính,numeric__Số tiền,numeric__Đơn vị tiền tệ gốc vay,numeric__Kỳ hạn gốc và trả lãi,numeric__Lãi suất,numeric__Hình thức đảm bảo
,,,,Triệu VND,Triệu VND,,,,,,,,,
1,1,1,Ngân hàng Deutsche Bank AG - chỉ nhánh Singapore,4.148.269,USD,- Nợ gốc trả 1 lần tại thời điểm cuối kỳ hạn vào tháng 7 năm 2028;- Trả lãi theo kỳ trả nợ lãi 3 tháng/lần,Lãi suất 9%/năm,(i),,4148269.0,,,,
2,2,2,Ngân hàng Thương mại Cổ phần Kỹ thương Việt Nam,2.060.000,VND,- Nợ gốc trả 1 lần tại thời điểm cuối kỳ hạn vào tháng 8 năm 2028;- Trả lãi theo kỳ trả nợ lãi 3 tháng/lần,"Lãi suất thả nổi, lãi suất trong năm là 7,68%/năm",(i),,2060000.0,,,,
,,,,6.208.269,,,,,,6208269.0,,,,
3,3,3,Nợ thuê tài chínhCông ty Cổ phần Đầu tư và Phát triển Sinh Thái,192.812,,"Nợ gốc và lãi được trả hàng quý, kết thúc thời hạn thuê vào tháng 3 năm 2045","Từ 8,58%/năm đến 14,02%/năm",,,192812.0,,,,
,,,,192.812,,,,,,192812.0,,,,
