row_label_raw,row_label_full,col_0,Số cuối nămTriệu VND,Số đầu nămTriệu VND,numeric__Số cuối nămTriệu VND,numeric__Số đầu nămTriệu VND
Dự án Vincom Plaza Biên Hòa 2,Dự án Vincom Plaza Biên Hòa 2,Dự án Vincom Plaza Biên Hòa 2,135.650,135.650,135650.0,135650.0
Dự án Trường mầm non Thảo Điền,Dự án Trường mầm non Thảo Điền,Dự án Trường mầm non Thảo Điền,30.824,30.824,30824.0,30824.0
Dự án Khách sạn Bắc Ninh,Dự án Khách sạn Bắc Ninh,Dự án Khách sạn Bắc Ninh,-,411.937,,411937.0
Dự án Vincom Plaza Đông Hà Quảng Trị,Dự án Vincom Plaza Đông Hà Quảng Trị,Dự án Vincom Plaza Đông Hà Quảng Trị,-,68.931,,68931.0
Các dự án khác,Các dự án khác,Các dự án khác,100.588,154.282,100588.0,154282.0
,,,267.062,801.624,267062.0,801624.0
