row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,Triệu VND,Triệu VND,,
a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,,
Chi phí bán hàng liên quan đến bắt động sản chưa bàn giao,a. Ngắn hạn > Chi phí bán hàng liên quan đến bắt động sản chưa bàn giao,Chi phí bán hàng liên quan đến bắt động sản chưa bàn giao,14.533,28.471,14533.0,28471.0
Chi phí trả trước ngắn hạn khác,a. Ngắn hạn > Chi phí trả trước ngắn hạn khác,Chi phí trả trước ngắn hạn khác,53.910,55.246,53910.0,55246.0
,,,68.443,83.717,68443.0,83717.0
b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,,
Chi phí thuê mặt bằng trả trước,b. Dài hạn > Chi phí thuê mặt bằng trả trước,Chi phí thuê mặt bằng trả trước,289.994,302.375,289994.0,302375.0
Chi phí sửa chữa lớn,b. Dài hạn > Chi phí sửa chữa lớn,Chi phí sửa chữa lớn,146.936,97.876,146936.0,97876.0
Chi phí trả trước dài hạn khác,b. Dài hạn > Chi phí trả trước dài hạn khác,Chi phí trả trước dài hạn khác,43.487,32.754,43487.0,32754.0
,,,480.417,433.005,480417.0,433005.0
Trong đó: Chi phí trả trước dài hạn với các bên liên quan (Chi tiết tại Thuyết minh số 41),b. Dài hạn > Trong đó: Chi phí trả trước dài hạn với các bên liên quan (Chi tiết tại Thuyết minh số 41),Trong đó: Chi phí trả trước dài hạn với các bên liên quan (Chi tiết tại Thuyết minh số 41),289.994,302.375,289994.0,302375.0
