row_label_raw,row_label_full,col_0,Số đầu năm,Số phải nộp trong năm,Số đã thực nộp trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã thực nộp trong năm,numeric__Số cuối năm
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,56.455,612.121,624.518,44.058,56455.0,612121.0,624518.0,44058.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,1.062.279,1.683.201,1.089.300,1.656.180,1062279.0,1683201.0,1089300.0,1656180.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,6.652,79.682,70.040,16.294,6652.0,79682.0,70040.0,16294.0
Thuế nhà đất và tiền thuê đất,Thuế nhà đất và tiền thuê đất,Thuế nhà đất và tiền thuê đất,253,79.400,79.620,33,253.0,79400.0,79620.0,33.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,9.677,28.658,36.741,1.594,9677.0,28658.0,36741.0,1594.0
,,,1.135.316,2.483.062,1.900.219,1.718.159,1135316.0,2483062.0,1900219.0,1718159.0
