row_label_raw,row_label_full,col_0,Vốn điều lệ,Thặng dư vốn cổ phần,LNST chưa phân phối,Cộng,numeric__Vốn điều lệ,numeric__Thặng dư vốn cổ phần,numeric__LNST chưa phân phối,numeric__Cộng
,,,VND,VND,VND,VND,,,,
Tại ngày 01/01/2020,Tại ngày 01/01/2020,Tại ngày 01/01/2020,1.200.000.000.000,-,61.368.977.825,1.261.368.977.825,1200000000000.0,,61368977825.0,1261368977825.0
Tăng vốn trong năm,Tăng vốn trong năm,Tăng vốn trong năm,400.000.000.000,-,-,400.000.000.000,400000000000.0,,,400000000000.0
Lợi nhuận trong năm,Lợi nhuận trong năm,Lợi nhuận trong năm,-,-,96.705.660.866,96.705.660.866,,,96705660866.0,96705660866.0
Tại ngày 01/01/2021,Tại ngày 01/01/2021,Tại ngày 01/01/2021,1.600.000.000.000,-,158.074.638.691,1.758.074.638.691,1600000000000.0,,158074638691.0,1758074638691.0
Tăng vốn trong năm (*),Tăng vốn trong năm (*),Tăng vốn trong năm (*),1.588.175.470.000,937.623.735.000,-,2.525.799.205.000,1588175470000.0,937623735000.0,,2525799205000.0
Lợi nhuận trong năm,Lợi nhuận trong năm,Lợi nhuận trong năm,-,,413.504.439.559,413.504.439.559,,,413504439559.0,413504439559.0
Tại ngày 31/12/2021,Tại ngày 31/12/2021,Tại ngày 31/12/2021,3.188.175.470.000,937.623.735.000,571.579.078.250,4.697.378.283.250,3188175470000.0,937623735000.0,571579078250.0,4697378283250.0
