row_label_raw,row_label_full,01/01/2021 > Giá trị,01/01/2021 > Số có khả năng trả nợ,Trong năm > Tăng,Trong năm > Giảm,31/12/2021 > Giá trị,31/12/2021 > Số có khả năng trả nợ,numeric__01/01/2021 > Số có khả năng trả nợ,numeric__Trong năm > Tăng,numeric__Trong năm > Giảm,numeric__31/12/2021 > Giá trị,numeric__31/12/2021 > Số có khả năng trả nợ
VND,VND,VND,VND,VND,VND,VND,VND,,,,,
-,VND > -,-,-,98.000.000.000,-,98.000.000.000,98.000.000.000,,98000000000.0,,98000000000.0,98000000000.0
-,VND > -,-,-,2.000.000.000,-,2.000.000.000,2.000.000.000,,2000000000.0,,2000000000.0,2000000000.0
-,VND > -,-,-,100.000.000.000,-,100.000.000.000,100.000.000.000,,100000000000.0,,100000000000.0,100000000000.0
