row_label_raw,row_label_full,col_0,Vốn góp của chủ sở hữu,Thặng dư vốn cổ phần,Cổ phiếu quỹ,Quỹ đầu tư phát triển,LNST chưa phân phối,numeric__Vốn góp của chủ sở hữu,numeric__Thặng dư vốn cổ phần,numeric__Cổ phiếu quỹ,numeric__Quỹ đầu tư phát triển,numeric__LNST chưa phân phối
Số dư tại 01/01/2019,Số dư tại 01/01/2019,Số dư tại 01/01/2019,2.925.746.090.000,288.320.082.456,(834.457.318.216),505.806.238.330,2.467.293.755.900,2925746090000.0,288320082456.0,-834457318216.0,505806238330.0,2467293755900.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,643.653.460.000,65.226.581.324,-,62.017.559.881,1.291.776.601.066,643653460000.0,65226581324.0,,62017559881.0,1291776601066.0
Giảm trong năm,Giảm trong năm,Giảm trong năm,-,47.000.000,-,-,945.813.684.333,,47000000.0,,,945813684333.0
Số dư tại 31/12/2019,Số dư tại 31/12/2019,Số dư tại 31/12/2019,3.569.399.550.000,353.499.663.780,(834.457.318.216),567.823.798.211,2.813.256.672.633,3569399550000.0,353499663780.0,-834457318216.0,567823798211.0,2813256672633.0
Số dư tại 01/01/2020,Số dư tại 01/01/2020,Số dư tại 01/01/2020,3.569.399.550.000,353.499.663.780,(834.457.318.216),567.823.798.211,2.813.256.672.633,3569399550000.0,353499663780.0,-834457318216.0,567823798211.0,2813256672633.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,-,-,-,38.753.298.032,1.052.977.956.157,,,,38753298032.0,1052977956157.0
Giảm trong năm,Giảm trong năm,Giảm trong năm,-,-,-,-,955.887.114.043,,,,,955887114043.0
Số dư tại 31/12/2020,Số dư tại 31/12/2020,Số dư tại 31/12/2020,3.569.399.550.000,353.499.663.780,(834.457.318.216),606.577.096.243,2.910.347.514.747,3569399550000.0,353499663780.0,-834457318216.0,606577096243.0,2910347514747.0
