row_label_raw,row_label_full,col_0,col_1,31/12/2020,31/12/2020_1,01/01/2020,numeric__col_1,numeric__31/12/2020,numeric__31/12/2020_1,numeric__01/01/2020
Tiền mặt tại quỹ,Tiền mặt tại quỹ,Tiền mặt tại quỹ,,17.936.040.375,,9.626.441.814,,17936040375.0,,9626441814.0
+ VND,+ VND,+ VND,,17.847.940.375,,9.558.841.814,,17847940375.0,,9558841814.0
+ Vàng tiền tệ (Vàng miếng SJC),+ Vàng tiền tệ (Vàng miếng SJC),+ Vàng tiền tệ (Vàng miếng SJC),4 miếng,22.220.000,4 miếng,16.900.000,,22220000.0,,16900000.0
+ Vàng tiền tệ (Vàng nhân SJC),+ Vàng tiền tệ (Vàng nhân SJC),+ Vàng tiền tệ (Vàng nhân SJC),12 nhân,65.880.000,12 nhân,50.700.000,,65880000.0,,50700000.0
Tiền gối ngân hàng,Tiền gối ngân hàng,Tiền gối ngân hàng,,404.108.933.518,,205.457.076.318,,404108933518.0,,205457076318.0
+ VND,+ VND,+ VND,,403.006.457.673,,203.469.968.994,,403006457673.0,,203469968994.0
+ USD,+ USD,+ USD,"47.901,40 #",1.102.143.682,"85.956,45 #",1.986.500.037,,1102143682.0,,1986500037.0
+ EUR,+ EUR,+ EUR,"11,86 #",332.163,"23,48 #",607.287,,332163.0,,607287.0
Cộng,Cộng,Cộng,,422.044.973.893,,215.083.518.132,,422044973893.0,,215083518132.0
