row_label_raw,row_label_full,Cổ phiếu phổ thông đã phát hành năm trước mang sang (không gồm cổ phiếu quỹ),Năm 2020 > 301.405.350,Năm 2019 > 246.295.771,numeric__Năm 2020 > 301.405.350,numeric__Năm 2019 > 246.295.771
Ảnh hưởng của số cổ phiếu phổ thông phát hành để trả cổ tức,Ảnh hưởng của số cổ phiếu phổ thông phát hành để trả cổ tức,Ảnh hưởng của số cổ phiếu phổ thông phát hành để trả cổ tức,-,49.258.087,,49258087.0
Ảnh hưởng của cổ phiếu phát hành thêm cho người lao động,Ảnh hưởng của cổ phiếu phát hành thêm cho người lao động,Ảnh hưởng của cổ phiếu phát hành thêm cho người lao động,-,3.494.641,,3494641.0
Số lượng bình quân gia quyền của cổ phiếu phổ thông đang lưu hành trong năm,Số lượng bình quân gia quyền của cổ phiếu phổ thông đang lưu hành trong năm,Số lượng bình quân gia quyền của cổ phiếu phổ thông đang lưu hành trong năm,301.405.350,299.048.499,301405350.0,299048499.0
