row_label_raw,row_label_full,col_0,31/12/2020,01/01/2020,numeric__31/12/2020,numeric__01/01/2020
Công ty TNHH Thương mại Hoàng Trung - KV2,Công ty TNHH Thương mại Hoàng Trung - KV2,Công ty TNHH Thương mại Hoàng Trung - KV2,1.124.642.546,45.781.515,1124642546.0,45781515.0
Công ty TNHH Thương mại Hiếu Bắc,Công ty TNHH Thương mại Hiếu Bắc,Công ty TNHH Thương mại Hiếu Bắc,2.138.432.891,95.704.434,2138432891.0,95704434.0
Công ty TNHH Thương mại và Dịch vụ Hưng - Oanh,Công ty TNHH Thương mại và Dịch vụ Hưng - Oanh,Công ty TNHH Thương mại và Dịch vụ Hưng - Oanh,1.512.309.413,-,1512309413.0,
Công ty TNHH Cán sắt Thanh Hạnh,Công ty TNHH Cán sắt Thanh Hạnh,Công ty TNHH Cán sắt Thanh Hạnh,4.485.182.000,-,4485182000.0,
Công ty TNHH MTV Đường TTC Biên Hòa - Đồng Nai,Công ty TNHH MTV Đường TTC Biên Hòa - Đồng Nai,Công ty TNHH MTV Đường TTC Biên Hòa - Đồng Nai,2.725.000.000,-,2725000000.0,
Công ty TNHH MTV Thạch Trận,Công ty TNHH MTV Thạch Trận,Công ty TNHH MTV Thạch Trận,788.994.907,1.402.043.605,788994907.0,1402043605.0
Công ty TNHH Thương mại Toàn Phát,Công ty TNHH Thương mại Toàn Phát,Công ty TNHH Thương mại Toàn Phát,6.850.000.000,-,6850000000.0,
Công Ty TNHH Thương mại Và Dịch vụ Thắng Thủy,Công Ty TNHH Thương mại Và Dịch vụ Thắng Thủy,Công Ty TNHH Thương mại Và Dịch vụ Thắng Thủy,837.952.406,239.948.597,837952406.0,239948597.0
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,39.365.883.375,25.601.499.734,39365883375.0,25601499734.0
Cộng,Cộng,Cộng,59.828.397.538,27.384.977.885,59828397538.0,27384977885.0
