row_label_raw,row_label_full,col_0,Năm 2019,Năm 2018,numeric__Năm 2019,numeric__Năm 2018
,,,VND,VND,,
Giá vốn hoạt động xây lắp và thiết bị ngành điện,Giá vốn hoạt động xây lắp và thiết bị ngành điện,Giá vốn hoạt động xây lắp và thiết bị ngành điện,2.736.077.775.895,1.559.030.989.531,2736077775895.0,1559030989531.0
Giá vốn hoạt động sản xuất công nghiệp,Giá vốn hoạt động sản xuất công nghiệp,Giá vốn hoạt động sản xuất công nghiệp,890.949.654.308,467.239.814.459,890949654308.0,467239814459.0
Chi phí kinh doanh bất động sản đầu tư,Chi phí kinh doanh bất động sản đầu tư,Chi phí kinh doanh bất động sản đầu tư,7.722.621.196,6.193.398.513,7722621196.0,6193398513.0
Giá vốn chuyển nhượng bất động sản,Giá vốn chuyển nhượng bất động sản,Giá vốn chuyển nhượng bất động sản,130.581.853.558,695.092.869.585,130581853558.0,695092869585.0
Giá vốn mua bán điện,Giá vốn mua bán điện,Giá vốn mua bán điện,206.294.349.980,210.235.303.799,206294349980.0,210235303799.0
"Giá vốn của hàng hóa, vật tư","Giá vốn của hàng hóa, vật tư","Giá vốn của hàng hóa, vật tư",968.051.054.613,1.218.829.483.293,968051054613.0,1218829483293.0
Giá vốn khác,Giá vốn khác,Giá vốn khác,83.254.616.943,62.046.088.559,83254616943.0,62046088559.0
Trích lập dự phòng giảm giá hàng tồn kho,Trích lập dự phòng giảm giá hàng tồn kho,Trích lập dự phòng giảm giá hàng tồn kho,3.385.798.751,,3385798751.0,
,,,5.026.317.725.244,4.218.667.947.739,5026317725244.0,4218667947739.0
