row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2019 > VND,Năm 2018 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2019 > VND,numeric__Năm 2018 > VND
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,26,5.845.022.832.914,5.084.421.836.905,,26.0,5845022832914.0,5084421836905.0
02,02,02,2. Các khoản giảm trừ doanh thu,,-,-,,,,
10,02 > 10,10,3. Doanh thu thuần bán hàng và cung cấp dịch vụ,,5.845.022.832.914,5.084.421.836.905,,,5845022832914.0,5084421836905.0
11,02 > 11,11,4. Giá vốn hàng bán,27,5.026.317.725.244,4.218.667.947.739,,27.0,5026317725244.0,4218667947739.0
20,02 > 20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,818.705.107.670,865.753.889.166,,,818705107670.0,865753889166.0
21,02 > 21,21,6. Doanh thu hoạt động tài chính,28,37.795.661.776,28.419.210.108,,28.0,37795661776.0,28419210108.0
22,02 > 22,22,7. Chi phí tài chính,29,171.823.146.941,150.084.886.599,,29.0,171823146941.0,150084886599.0
23,02 > 23,23,Trong đó: Chi phí lãi vay,,171.290.382.458,147.742.764.402,,,171290382458.0,147742764402.0
24,02 > 24,24,"8. Phần lãi hoặc lỗ trong công ty liên doanh, liên kết",,(33.454.957.945),4.722.305.941,,,-33454957945.0,4722305941.0
25,02 > 25,25,9. Chi phí bán hàng,30,22.433.676.269,46.926.242.004,,30.0,22433676269.0,46926242004.0
26,02 > 26,26,10. Chi phí quản lý doanh nghiệp,31,201.890.172.239,161.494.624.544,,31.0,201890172239.0,161494624544.0
30,02 > 30,30,11. Lợi nhuận thuần từ hoạt động kinh doanh,,426.898.816.052,540.389.652.068,,,426898816052.0,540389652068.0
31,02 > 31,31,12. Thu nhập khác,32,8.392.512.638,46.967.843.168,,32.0,8392512638.0,46967843168.0
32,02 > 32,32,13. Chi phí khác,33,2.418.033.917,7.887.800.863,,33.0,2418033917.0,7887800863.0
40,02 > 40,40,14. Lợi nhuận khác,,5.974.478.721,39.080.042.305,,,5974478721.0,39080042305.0
50,02 > 50,50,15. Tổng lợi nhuận kế toán trước thuế,,432.873.294.773,579.469.694.373,,,432873294773.0,579469694373.0
51,02 > 51,51,16 Chi phí thuế thu nhập doanh nghiệp hiện hành,34,53.316.748.687,88.786.118.062,,34.0,53316748687.0,88786118062.0
52,02 > 52,52,17. Chi phí thuế thu nhập doanh nghiệp hoãn lại,35,3.097.159.419,(717.900.562),,35.0,3097159419.0,-717900562.0
60,02 > 60,60,18. Lợi nhuận sau thuế thu nhập doanh nghiệp,,376.459.386.668,491.401.476.874,,,376459386668.0,491401476874.0
61,02 > 61,61,19. Lợi nhuận sau thuế của Công ty mẹ,,357.791.610.160,466.549.998.401,,,357791610160.0,466549998401.0
62,02 > 62,62,20. Lợi nhuận sau thuế của cổ đông không kiểm soát,,18.667.776.508,24.851.478.473,,,18667776508.0,24851478473.0
70,02 > 70,70,21. Lãi cơ bản trên cổ phiếu,36,2.246,2.928,,36.0,2246.0,2928.0
