row_label_raw,row_label_full,col_0,Năm 2019,Năm 2018,numeric__Năm 2019,numeric__Năm 2018
,,,VND,VND,,
Vốn đầu tư của chủ sở hữu,Vốn đầu tư của chủ sở hữu,Vốn đầu tư của chủ sở hữu,Vốn đầu tư của chủ sở hữu,Vốn đầu tư của chủ sở hữu,,
- Vốn góp đầu năm,Vốn đầu tư của chủ sở hữu > - Vốn góp đầu năm,- Vốn góp đầu năm,1.327.702.940.000,1.154.528.420.000,1327702940000.0,1154528420000.0
- Vốn góp tăng trong năm,Vốn đầu tư của chủ sở hữu > - Vốn góp tăng trong năm,- Vốn góp tăng trong năm,265.539.720.000,173.174.520.000,265539720000.0,173174520000.0
- Vốn góp cuối năm,Vốn đầu tư của chủ sở hữu > - Vốn góp cuối năm,- Vốn góp cuối năm,1.593.242.660.000,1.327.702.940.000,1593242660000.0,1327702940000.0
"Cổ tức, lợi nhuận đã chia","Cổ tức, lợi nhuận đã chia","Cổ tức, lợi nhuận đã chia","Cổ tức, lợi nhuận đã chia","Cổ tức, lợi nhuận đã chia",,
"- Cổ tức, lợi nhuận phải trả trong năm","Cổ tức, lợi nhuận đã chia > - Cổ tức, lợi nhuận phải trả trong năm","- Cổ tức, lợi nhuận phải trả trong năm",277.149.084.177,182.744.966.824,277149084177.0,182744966824.0
"+ Cổ tức, lợi nhuận chia trên lợi nhuận năm trước","Cổ tức, lợi nhuận đã chia > + Cổ tức, lợi nhuận chia trên lợi nhuận năm trước","+ Cổ tức, lợi nhuận chia trên lợi nhuận năm trước",276.949.895.875,182.744.966.824,276949895875.0,182744966824.0
"+ Cổ tức, lợi nhuận tạm chia trên lợi nhuận năm nay","Cổ tức, lợi nhuận đã chia > + Cổ tức, lợi nhuận tạm chia trên lợi nhuận năm nay","+ Cổ tức, lợi nhuận tạm chia trên lợi nhuận năm nay",199.188.301,-,199188301.0,
"- Cổ tức, lợi nhuận đã chi trả trong năm","Cổ tức, lợi nhuận đã chia > - Cổ tức, lợi nhuận đã chi trả trong năm","- Cổ tức, lợi nhuận đã chi trả trong năm",(277.149.084.177),(182.744.966.824),-277149084177.0,-182744966824.0
