row_label_raw,row_label_full,Ngân hàng TMCP Ngoại thương Việt Nam > Ngân hàng TMCP Đầu tư và Phát triển Việt Nam > Ngân hàng TMCP Công thương Việt Nam,Loại tiền > VND,Lãi suất năm > Tổng lãi suất huy động tiết kiệm bằng tiền đồng kỳ hạn 12 tháng và biển độ > Lãi suất ưu đãi từ nguồn vốn hỗ trợ chương trình phát triển Năng lượng tái tạo (REDP) của WB và biên độ > Tổng lãi suất huy động tiết kiệm bằng tiền đồng kỳ hạn 12 tháng và biển độ,Năm đáo hạn > 180 tháng kể từ ngày giải ngân > 168 tháng kể từ ngày giải ngân > 180 tháng kể từ ngày giải ngân > 168 tháng kể từ ngày giải ngân,Mục đích vay > Xây dựng dự án Thủy điện Bảo Lâm 3 > Xây dựng dự án Thủy điện Trung Thu > Xây dựng dự án Thủy điện Bảo Lâm 1 > Xây dựng dự án Thủy điện Môngmath > Xây dựng dự án Thủy điện Bảo Lâm 3 A > Xây dựng dự án Thủy điện Bảo Lạc B,31/12/2019 > VND > 490.709.898.607 > 448.880.000.000 > 498.368.395.700 > 496.873.704.315 > 62.339.170.283 > 86.439.942.963,01/01/2019 > VND > 353.500.000.000 > 493.768.000.000 > 504.168.395.700 > 177.987.393.062 > 69.339.170.283 > -,numeric__Loại tiền > VND,numeric__Lãi suất năm > Tổng lãi suất huy động tiết kiệm bằng tiền đồng kỳ hạn 12 tháng và biển độ > Lãi suất ưu đãi từ nguồn vốn hỗ trợ chương trình phát triển Năng lượng tái tạo (REDP) của WB và biên độ > Tổng lãi suất huy động tiết kiệm bằng tiền đồng kỳ hạn 12 tháng và biển độ,numeric__Năm đáo hạn > 180 tháng kể từ ngày giải ngân > 168 tháng kể từ ngày giải ngân > 180 tháng kể từ ngày giải ngân > 168 tháng kể từ ngày giải ngân,numeric__Mục đích vay > Xây dựng dự án Thủy điện Bảo Lâm 3 > Xây dựng dự án Thủy điện Trung Thu > Xây dựng dự án Thủy điện Bảo Lâm 1 > Xây dựng dự án Thủy điện Môngmath > Xây dựng dự án Thủy điện Bảo Lâm 3 A > Xây dựng dự án Thủy điện Bảo Lạc B,numeric__31/12/2019 > VND > 490.709.898.607 > 448.880.000.000 > 498.368.395.700 > 496.873.704.315 > 62.339.170.283 > 86.439.942.963,numeric__01/01/2019 > VND > 353.500.000.000 > 493.768.000.000 > 504.168.395.700 > 177.987.393.062 > 69.339.170.283 > -
Ngân hàng TMCP Tiên Phong,Ngân hàng TMCP Tiên Phong,Ngân hàng TMCP Tiên Phong,VND,Lãi suất linh hoạt,,,-,277.551.008,,,,,,277551008.0
Ngân hàng Việt Nam Thịnh Vượng,Ngân hàng Việt Nam Thịnh Vượng,Ngân hàng Việt Nam Thịnh Vượng,VND,"8,90%",48 tháng kể từ ngày giải ngân,Xây dựng dự án bất động sản PCC1 Thanh Xuân,133.122.494.802,-,,0.08900000000000001,,,133122494802.0,
,,,,,,,2.216.733.606.670,1.599.040.510.053,,,,,2216733606670.0,1599040510053.0
,,,,,,,(120.535.500.000),(45.083.918.372),,,,,-120535500000.0,-45083918372.0
Khoản đến hạn trả trong vòng 12 tháng,Khoản đến hạn trả trong vòng 12 tháng,Khoản đến hạn trả trong vòng 12 tháng,,,,,2.096.198.106.670,1.553.956.591.681,,,,,2096198106670.0,1553956591681.0
Khoản đến hạn trả sau 12 tháng,Khoản đến hạn trả sau 12 tháng,Khoản đến hạn trả sau 12 tháng,,,,,,,,,,,,
