row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2019 > VND,01/01/2019 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2019 > VND,numeric__01/01/2019 > VND
200,200,200,B. TÀI SẢN DÀI HẠN,,4.162.353.892.788,3.446.883.370.866,,,4162353892788.0,3446883370866.0
210,210,210,I. Các khoản phải thu dài hạn,,8.295.573.500,8.295.573.500,,,8295573500.0,8295573500.0
216,216,216,1. Phải thu dài hạn khác,9,8.295.573.500,8.295.573.500,,9.0,8295573500.0,8295573500.0
220,220,220,II. Tài sản cố định,,2.413.997.643.961,2.530.560.673.102,,,2413997643961.0,2530560673102.0
221,221,221,1. Tài sản cố định hữu hình,12,2.411.857.619.533,2.528.901.750.118,,12.0,2411857619533.0,2528901750118.0
222,222,222,- Nguyên giá,,2.972.260.354.142,2.953.784.555.189,,,2972260354142.0,2953784555189.0
223,223,223,- Giá trị hao mòn luỹ kế,,(560.402.734.609),(424.882.805.071),,,-560402734609.0,-424882805071.0
227,227,227,2. Tài sản cố định vô hình,13,2.140.024.428,1.658.922.984,,13.0,2140024428.0,1658922984.0
228,228,228,- Nguyên giá,,2.842.207.819,2.072.207.819,,,2842207819.0,2072207819.0
229,229,229,- Giá trị hao mòn luỹ kế,,(702.183.391),(413.284.835),,,-702183391.0,-413284835.0
230,230,230,III. Bất động sản đầu tư,14,168.049.997.607,170.668.306.680,,14.0,168049997607.0,170668306680.0
231,231,231,- Nguyên giá,,201.620.288.549,195.626.223.128,,,201620288549.0,195626223128.0
232,232,232,- Giá trị hao mòn luỹ kế,,(33.570.290.942),(24.957.916.448),,,-33570290942.0,-24957916448.0
240,240,240,IV. Tài sản dở dang dài hạn,,1.178.758.313.911,442.210.474.227,,,1178758313911.0,442210474227.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,11,1.178.758.313.911,442.210.474.227,,11.0,1178758313911.0,442210474227.0
250,250,250,V. Đầu tư tài chính dài hạn,5,63.501.617.055,96.856.179.877,,5.0,63501617055.0,96856179877.0
252,252,252,"1. Đầu tư vào công ty liên doanh, liên kết",,60.332.738.120,93.687.300.942,,,60332738120.0,93687300942.0
253,253,253,2. Đầu tư góp vốn vào đơn vị khác,,4.821.770.000,4.821.770.000,,,4821770000.0,4821770000.0
254,254,254,3. Dự phòng giảm giá đầu tư tài chính dài hạn,,(1.652.891.065),(1.652.891.065),,,-1652891065.0,-1652891065.0
260,260,260,VI. Tài sản dài hạn khác,,329.750.746.754,198.292.163.480,,,329750746754.0,198292163480.0
261,261,261,1. Chi phí trả trước dài hạn,15,99.297.507.633,99.726.614.910,,15.0,99297507633.0,99726614910.0
262,262,262,2. Tài sản thuế thu nhập hoãn lại,35,2.184.159.953,-,,35.0,2184159953.0,
269,269,269,3. Lợi thế thương mại,16,228.269.079.168,98.565.548.570,,16.0,228269079168.0,98565548570.0
270,270,270,TỔNG CỘNG TÀI SẢN,,8.315.278.013.961,6.596.906.062.870,,,8315278013961.0,6596906062870.0
