row_label_raw,row_label_full,col_0,31/12/2019 > Giá trị ghi sốVND,31/12/2019 > Dự phòngVND,01/01/2019 > Giá trị ghi sốVND,01/01/2019 > Dự phòngVND,numeric__31/12/2019 > Giá trị ghi sốVND,numeric__31/12/2019 > Dự phòngVND,numeric__01/01/2019 > Giá trị ghi sốVND,numeric__01/01/2019 > Dự phòngVND
Đầu tư ngắn hạn- Tiền gửi có kỳ hạn,Đầu tư ngắn hạn- Tiền gửi có kỳ hạn,Đầu tư ngắn hạn- Tiền gửi có kỳ hạn,180.000.000.000,-,90.000.000.000,-,180000000000.0,,90000000000.0,
,,,180.000.000.000,-,90.000.000.000,-,180000000000.0,,90000000000.0,
