row_label_raw,row_label_full,col_0,31/12/2019 > Giá trịVND,31/12/2019 > Dự phòngVND,01/01/2019 > Giá trịVND,01/01/2019 > Dự phòngVND,numeric__31/12/2019 > Giá trịVND,numeric__31/12/2019 > Dự phòngVND,numeric__01/01/2019 > Giá trịVND,numeric__01/01/2019 > Dự phòngVND
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,,,,
- Phải thu người lao động,- Phải thu người lao động,- Phải thu người lao động,-,-,-,-,,,,
- Phải thu người lao động về bảo hiểm xã hội,- Phải thu người lao động > - Phải thu người lao động về bảo hiểm xã hội,- Phải thu người lao động về bảo hiểm xã hội,1.356.090,-,1.928.728,-,1356090.0,,1928728.0,
- Phải thu về bảo hiểm y tế,- Phải thu người lao động > - Phải thu về bảo hiểm y tế,- Phải thu về bảo hiểm y tế,201.285,-,-,-,201285.0,,,
- Phải thu về bảo hiểm thất nghiệp,- Phải thu người lao động > - Phải thu về bảo hiểm thất nghiệp,- Phải thu về bảo hiểm thất nghiệp,178.920,-,-,-,178920.0,,,
"- Phải thu về lãi tiền gửi, tiền cho vay","- Phải thu người lao động > - Phải thu về lãi tiền gửi, tiền cho vay","- Phải thu về lãi tiền gửi, tiền cho vay",6.500.684.931,-,3.193.276.711,-,6500684931.0,,3193276711.0,
- Tạm ứng,- Phải thu người lao động > - Tạm ứng,- Tạm ứng,70.095.370.886,-,34.492.095.501,-,70095370886.0,,34492095501.0,
"- Ký cược, ký quỹ","- Phải thu người lao động > - Ký cược, ký quỹ","- Ký cược, ký quỹ",965.874.600,-,331.908.000,-,965874600.0,,331908000.0,
"- Phải thu tạm ứng các đội, ban chí huy Công trình","- Phải thu người lao động > - Phải thu tạm ứng các đội, ban chí huy Công trình","- Phải thu tạm ứng các đội, ban chí huy Công trình",35.361.352.003,-,21.901.339.588,-,35361352003.0,,21901339588.0,
- Tạm ứng đến bù GPMB (*),- Phải thu người lao động > - Tạm ứng đến bù GPMB (*),- Tạm ứng đến bù GPMB (*),77.854.218.650,-,48.209.741.405,-,77854218650.0,,48209741405.0,
- Phải thu khác,- Phải thu người lao động > - Phải thu khác,- Phải thu khác,38.188.221.963,(2.570.187.890),13.206.875.797,(2.570.187.890),38188221963.0,-2570187890.0,13206875797.0,-2570187890.0
,,,228.967.459.328,(2.570.187.890),121.337.165.730,(2.570.187.890),228967459328.0,-2570187890.0,121337165730.0,-2570187890.0
